"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"1","1101053","종로구 사직동","01","20",220,68.22,14.3599262298998,6.8661038897117,3.82006222408116,5.90466144020322,4.14139149736622,5.34,9.95665857199187,3.19302800548573,2.05996675516662,2.56,3.84,56.56,514.89,1.67,7333.33,0.01,100.3,14.76,9.2,3.52,13.77263,24.06,9.93,1190794.61,276222.22,676.84,326.52,67.02,82.78,72.09,28.01,0.25,-0.09,10.29
"2","1101053","종로구 사직동","01","25",321,107.29,15.7773958463326,12.122179454574,4.63863718275499,14.3346111769582,4.67247667643261,12.38,11.2810304809815,21.6962217401742,4.6241962056084,2.33,3.69,50.26,526.99,2.31,9486.11,0.2,114.13,10.32,13.52,4.14,18.51507,28.81,11.65,1133014.54,279886.72,629.92,385.56,66.14,109.33,103.57,31.22,0.22,-0.05,13.88
"3","1101053","종로구 사직동","01","30",351.13,106.84,18.5997091113474,16.1592524509136,11.6088420263296,12.3832570726544,12.3758940212744,19.45,16.7565301573066,11.6349109728732,8.16476406605102,2.15,3.09,57.39,532.39,2.65,7071.43,0.19,132.95,14.26,19.75,5.96,15.59685,30.28,12.52,1088849.25,283056.34,769.96,469.39,57.49,130.23,121.7,30.08,0.14,-0.06,13.8
"4","1101053","종로구 사직동","01","35",353,105.39,21.9881336361967,12.9314014672571,7.28087575671959,10.7794994609507,10.7719094905588,16.65,15.6517219268335,9.11974605348353,9.14110247605186,2.01,2.69,61.58,540.75,2.36,7072.92,0.08,113.41,11.69,20.52,6.52,9.91859,32.14,11.21,1046963.46,260515.59,880.9,404.37,51.72,123.15,121.4,28.07,0.05,-0.18,11.22
"5","1101053","종로구 사직동","01","40",419,79.12,17.8756694886941,7.03679490250525,11.0994936717836,6.05083641238078,12.2149591185271,10.86,11.9087112748275,5.88861996461991,12.0862111963291,1.87,2.57,69.29,554.73,2.78,5655.17,0.08,124.64,13.23,22.11,7.2,9.65555,32.62,10.44,1032486.61,256332.45,1056.6,429.46,47.61,122.24,117.98,28.91,0.02,-0.18,9.28
"6","1101053","종로구 사직동","01","45",352,72.23,14.5153823504236,9.56794275660727,6.25865899683103,7.73306799175932,11.0776858057788,7.69,12.263513162691,7.77775864528529,8.52954984561178,1.76,2.48,71.1,530.78,2.5,7657.28,0.01,115.6,19.42,22.8,7.48,6.5116,33.92,11.46,1057874.57,274477.17,1009.6,462.05,50.7,95.28,115.61,24.94,-0.07,-0.28,8.5
"7","1101053","종로구 사직동","01","50",323,48.93,5.46172842865518,6.05304339420243,4.72372571805662,3.7416463729543,6.05115234330194,3.47,5.30115887889423,4.91512752236667,3.58884833126684,1.76,2.26,63.17,541.51,2.5,6925.29,-0.02,108.22,19.61,19.26,7.4,5.15026,32.43,10.84,1091039.66,270222.14,968.17,414.85,41.4,88.28,83.82,19.43,-0.07,-0.36,5.4
"8","1101053","종로구 사직동","01","55",350,56.13,8.67181268429168,4.69893083841063,3.533455858892,4.6788394792927,14.2910193639684,3,6.05004695478895,7.33449737945158,11.0079473479216,1.69,2.18,66.99,476.67,2.08,5194.97,0,96.86,16.22,22.03,7.47,3.36356,34.49,11.07,1099263.35,283595.4,1089.12,443.53,38.51,66.86,68.63,18.8,-0.1,-0.49,5.37
"9","1101053","종로구 사직동","01","60",245,41.4,5.4465707744611,3.4281217914966,4.72236405398137,3.42195644080281,3.13823060357414,1.69,4.55780037386781,2.630002138956,4.13066250384973,1.69,2.22,67.71,490.69,1.67,4412.7,0.03,93.19,17.64,19.22,6.98,4.06496,33.06,11.07,1133945,294917.73,949.44,388.08,38.66,53.42,50.7,17.66,-0.07,-0.52,6.36
"10","1101053","종로구 사직동","01","65",180,29.83,1.91475196112722,1.2245724266798,6.227522991203,1.28650769088924,1.08362834516577,0.86,1.67236076324053,0.535826378292731,1.07289935164928,1.63,2.32,73.85,500.84,3.33,7500,-0.01,79.84,14.77,20.17,6.54,3.21425,30.71,10.41,1153471.28,290603.8,844.67,325.3,36.74,39.67,42.12,16.2,-0.04,-0.55,5.74
