"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"11","1101053","종로구 사직동","01","70",167.6,29.5,2.43980329889462,3.95228130049177,0.772660397306181,2.31276216864632,4.35595856990018,0.45,2.61696593246282,1.77598418297939,5.77043958152828,1.6,1.38,0,0,3.33,4000,-0.11,62.01,17.75,13.54,4.71,1.36347,25.34,10.11,1272753.22,430045.61,576.51,313.54,33.19,29.32,32.43,10.97,-0.19,-0.62,4.44
"12","1101053","종로구 사직동","01","75",294.4,83.96,3.07414049582971,3.20115215879512,6.2595812351072,2.08232250733313,2.89861449731365,0.79,3.39365607387915,1.23345404363798,8.64762254836272,1.45,1.01,0,0,3.33,6041.67,-0.2,58.06,13.22,10.84,3.79,1.16187,18.32,7.75,1433139.2,498103.35,471.4,223.08,31.48,29.31,30.43,10.22,-0.39,-0.63,10
"13","1101053","종로구 사직동","02","20",362,116.77,11.5362272362137,11.3221018207309,10.9651421708928,10.9359027501173,2.59321518798486,8,7.71786211174778,4.15372355977812,5.15428308025089,2.04,3.37,75.65,478,1.67,5952.38,-0.04,106.04,9.72,7.17,3.78,7.61997,28.38,10.75,1193137.25,400350,512.28,292.53,33.96,60.81,84.95,16.6,0.06,-0.2,11.3
"14","1101053","종로구 사직동","02","25",365,127.99,11.3777472492671,10.3684721042045,6.99749430797837,14.5922633792562,10.7961334789039,13.93,10.349167881201,11.2785936363536,7.15813118005737,2.13,3.43,52.35,536.77,2.5,6185.9,0.11,103.41,14.07,12.38,4.67,11.50687,26.91,12.56,1142141.41,371338.72,611.53,385.14,43.43,94.57,133.97,25.56,0.12,-0.04,15.09
"15","1101053","종로구 사직동","02","30",428,134.4,14.6427335818775,9.86513140700411,10.2883860893769,12.0719032192825,7.65105638107928,20.71,12.9164683307477,12.5149646486877,7.60283543750105,2.02,3.15,52.58,514.41,2.5,7586.67,0.08,113.2,10.42,13.26,5.47,9.64012,27.02,11.86,1122223.57,365704.19,685.76,426.94,36.12,101.87,146.9,28.79,0.03,-0.1,15.13
"16","1101053","종로구 사직동","02","35",405.17,99.72,8.4704730158801,13.1248077701495,3.62237502712418,12.848790287125,6.49375373520174,13.75,11.8672504011153,6.34363018015783,4.84352588830229,1.92,2.84,56.62,515.44,2.5,5787.36,0.03,108.14,15.99,14.5,5.97,8.22805,23.96,10.44,1176079.48,399718.46,516.52,361.9,37.66,98.97,164.85,27.15,0.02,-0.2,12.54
"17","1101053","종로구 사직동","02","40",411,84.71,6.89328641035413,8.11598343564909,6.0076511858343,8.71384534708428,5.26144073264696,6.69,7.49301420412774,9.61837472245676,6.53661679616017,1.79,2.85,56.89,523.83,2.29,7004.44,-0.02,123.72,14.49,16.39,6.84,6.02398,23.61,10,1214762.89,404939.27,540.47,358.87,38.94,97.21,156.38,23.97,-0.03,-0.28,11.1
"18","1101053","종로구 사직동","02","45",420,95.48,9.50431372702946,18.9833987156117,5.21092789383429,12.4697394421676,13.6465270326393,6.24,13.0640153222538,10.2639901004746,12.0445201293181,1.69,2.71,61.64,517.67,2.35,7455.03,-0.05,133.35,18.88,16.57,6.51,4.48767,25.13,9.69,1251867.91,435670.27,580.3,333.33,37.31,87.65,127.92,21.54,-0.08,-0.33,9.92
"19","1101053","종로구 사직동","02","50",389,59.39,5.26443371403119,7.99753634008505,2.91884449149965,6.44526165499614,13.544727262863,2.8,7.20563610411697,4.72307446437294,13.4590011409462,1.73,2.7,65,462.55,2.22,6112.68,-0.07,124.57,14.23,17.23,6.2,4.02365,26.85,10.4,1231998.7,427302.48,662.11,361.68,37.63,74.65,113.93,17.53,-0.13,-0.41,7.97
"20","1101053","종로구 사직동","02","55",378.06,52.22,3.52106519137952,6.61659728896674,3.55565758239507,5.21468893097131,4.50062140063487,2.19,5.31536965252605,6.53146727350589,7.46353048938616,1.7,2.47,64.22,518.07,2.5,7705.43,-0.1,124.31,14.92,16.62,5.95,2.36482,26.03,9.81,1226139.81,419028.74,713.95,363.85,34.94,53.4,86.31,14.4,-0.13,-0.48,8.08
"21","1101053","종로구 사직동","02","60",288,51.38,4.46116584532886,7.67958320297125,4.00533473803905,7.98787058860553,5.23465131954794,1.54,6.46600343702825,4.64062503713042,6.50982738306116,1.68,2.6,63.04,496.41,2.5,5133.33,-0.06,121.54,14.65,16.48,4.98,2.4382,23.47,9.79,1291665.12,426454.48,541.09,337.91,37.23,46.13,69.91,14.06,-0.08,-0.54,7.7
"22","1101053","종로구 사직동","02","65",247,49.27,4.64530154762922,6.21195503098203,3.23851620957685,4.99151162280498,5.85616570344514,0.63,4.1911117761783,4.06038154777855,4.36131645251998,1.67,2.83,74.33,494.1,2.5,4044.44,-0.1,119.63,16.11,13.71,4.58,1.65816,20.59,8.57,1364555.35,452410.51,556.62,272.22,33.6,33.88,43.99,10.93,-0.14,-0.58,7.08
"23","1101053","종로구 사직동","02","70",220.27,45.46,5.7766790861745,6.25327778742285,0,7.53133929211771,8.24578135187746,0.26,5.2317140403589,5.07020317054906,9.83707248995908,1.67,1.34,0,0,2.5,7800,-0.17,113.44,15.59,12.88,3.83,0.83018,17.25,7.03,1437430.3,482462.12,410.59,231.99,31.56,19.87,29.71,9.67,-0.29,-0.62,1.67
"24","1101053","종로구 사직동","02","75",357.73,120.57,1.76872827228439,4.83670805851645,2.80211842725046,7.26556951312373,16.4915627037549,0.42,3.98748851376776,8.83325819723574,11.4712266889991,1.52,1,0,0,2.5,6933.33,-0.25,96.55,9.65,9.76,2.83,0.9359,12.77,5.27,1556834.58,541440.5,273.56,189.38,29.28,15.47,27.13,11.52,-0.47,-0.64,5.56
"25","1101054","종로구 삼청동","01","20",89,42.45,4.53510370397665,14.2339500742614,6.22639872404205,13.848637597916,1.00192404990324,1.5,23.8561904547371,1.41792905419267,1.97705868670746,3.47,4.52,111.03,541.15,0,6208.33,0.06,99.72,6.83,8.11,2.77,27.65952,9.6,5.83,1250187.5,419911.74,358.45,193.48,102.75,100.61,140.08,40.69,0.43,0.25,13.05
"26","1101054","종로구 삼청동","01","25",80,37.8,6.94386952203797,4.7449777240768,3.3028356341418,3.29304069093949,0,3.24,5.03006429947788,3.25313414922856,0,2.65,3.7,67.33,499.38,1.67,5944.44,0.24,164.74,22.67,21.42,5.25,19.56287,34.49,13.08,976585.51,343756.52,704.55,353.97,84.44,108.58,153.33,43.33,0.23,-0.14,17.02
"27","1101054","종로구 삼청동","01","30",100,50.71,2.81607058354149,2.56809285590936,8.04189202020117,5.34995662334616,0,5.99,5.45206546112842,5.28413932139011,0,2.11,3,63.08,496,3.33,6277.78,0.28,144.44,16.36,18.42,5.53,23.69439,34.72,15.1,1069609.26,366720.37,558.82,368.63,53.33,137.89,172.69,29.74,0.3,-0.02,16.67
"28","1101054","종로구 삼청동","01","35",99,45.85,5.69961326000252,2.59453652943215,13.540641296473,5.40281035998209,5.7972289946273,8.71,2.75186832350115,2.66516034635359,5.75972381628868,2.71,2.76,97.5,580.77,0,4888.89,0.09,136.25,12.12,19.78,4.51,11.08291,36.67,16.78,968764.71,311678.43,825,482.22,73.24,113.14,131.37,23.96,0.13,-0.24,11.52
"29","1101054","종로구 삼청동","01","40",102,31.64,5.8497570576071,4.56793885586783,1.5872811121615,2.37597535843529,0,2.68,3.23001950295349,4.69401636343401,2.52892059654721,1.83,2.93,68.57,535.42,2.22,6200,0.08,145.56,14.14,25,7.7,9.7186,33.29,12.33,1048035.04,335607.69,940,512.64,48.64,105,140.83,31.9,0.07,-0.19,12.25
"30","1101054","종로구 삼청동","01","45",110,32.64,4.13733285387163,1.25727566949923,2.6206474353757,1.30732759042788,0,3.08,2.66429957009481,3.87302789063397,4.35595856990018,1.88,2.2,54.17,558.46,0,5933.33,0.07,141.52,11.28,25.56,6.9,7.77664,41.01,14.78,935717.33,322045.33,1297.22,531.94,64.02,95.3,142.95,28.25,0.05,-0.23,9.31
"31","1101054","종로구 삼청동","01","50",110,30.86,9.4364556780251,7.818444110559,1.62931443769422,7.31865699474578,11.5355212804368,0.89,8.2888139888907,2.40790759169559,8.58868583954488,1.55,2.45,63.18,503.46,0,13000,0,97.9,8.21,17.96,5.06,5.8079,29.58,10.38,1184713.51,396715.32,960.49,341.98,48.89,98.75,143.91,25.24,-0.11,-0.52,6.11
"32","1101054","종로구 삼청동","01","55",113,28.09,3.71150662911413,3.38186821972557,2.35152939740945,2.34523542844278,0,0.95,2.38985730431877,5.78877563033707,0,1.92,2.08,86,524.67,0,5809.52,-0.02,102.46,13.81,19.42,6.59,2.85409,33.41,12.65,1101737.5,366763.89,984.06,468.42,39.2,64.26,71.92,17.89,-0.11,-0.42,4.17
"33","1101054","종로구 삼청동","01","60",84,20.27,1.22290388326605,2.22982602165868,1.74359988522386,1.73938603935943,0,0.54,1.77345615465344,2.86324007576673,2.37354200057292,1.58,2.45,76.43,603.33,0,5833.33,-0.07,127.67,13.14,21.21,5.91,4.39147,32.5,12.41,1124855.21,386369.79,936.9,459.26,38.69,48.02,49.06,14.38,-0.03,-0.57,5
"34","1101054","종로구 삼청동","01","65",77,17.98,0.703137381638718,1.28207311708931,0.668290025430949,2.00183499399193,2.83967778849581,0.34,2.0398103118896,0.658015214073209,2.8236041406364,1.44,2.26,66.67,505,0,9222.22,0.02,92.67,8.33,18.47,5.67,3.65603,29.65,11.38,1241548.72,422766.67,931.88,515.87,39.69,34.57,32.61,13.33,-0.08,-0.58,3.33
"35","1101054","종로구 삼청동","01","70",69.49,17.71,3.5966222419324,1.31264975737438,0,3.40956075998336,5.3310932067044,0.13,2.780536868159,2.02300480904384,2.64679401418289,1.62,1.42,0,0,1.67,4000,-0.06,54.78,6.67,13.7,4.09,1.02116,23.12,9.32,1411448,497440,565.08,330.16,36.74,25.21,18.42,13.06,-0.2,-0.65,1.67
"36","1101054","종로구 삼청동","01","75",77.51,25.63,0,1.70311307233507,1.77680596461771,0,5.3310932067044,0.18,0.901035383122553,0,0,1.62,1,0,0,1.67,13666.67,-0.24,37.25,3.33,9.13,2.85,1.58164,17.31,6.5,1551364.29,562092.86,269.23,135.19,28.55,4.86,44.44,3.89,-0.54,-0.63,7.5
"37","1101054","종로구 삼청동","02","20",60,28.72,0,3.45397629349547,0,3.5918711568354,0,1.07,3.66222670854473,0,7.42066742842774,1.63,2.38,67.5,466,0,0,-0.04,79.58,6.67,6.67,3.54,4.75317,33.81,14.52,1308162.5,432691.67,428.57,280.95,32.29,48.54,71.88,13.75,0.12,-0.17,17.38
"38","1101054","종로구 삼청동","02","25",92,43.77,4.86622447583724,2.21866024484638,4.62501472180666,2.30597644704638,0,3.41,7.05846842049113,4.55733570856012,0,1.89,3.74,76.43,520.67,0,6750,0.09,92.62,13.89,8.24,3.63,11.78121,28.8,12.6,1139529.63,404892.59,654.9,320.83,30.44,104.39,115.7,22.41,0.19,-0.14,17.64
"39","1101054","종로구 삼청동","02","30",93,41.92,6.11036095547284,8.34867895465445,2.90082899286536,8.68291530060667,6.38123820018587,3.62,11.8079634238071,7.1466722726971,6.34373302184725,1.72,2.62,63.13,514.12,1.67,11428.57,-0.01,117.64,7.62,12.5,5.27,6.98368,29.4,12.15,1197261.9,390035.71,689.33,396.97,42.18,91.54,145.19,24.87,-0.03,-0.15,12.46
"40","1101054","종로구 삼청동","02","35",112,48.95,5.53842183408071,8.41652900769453,1.75391574972761,3.49961179170059,0,4.11,7.13632043772737,5.18582640757701,0,1.82,2.43,65.83,582.86,1.67,7388.89,-0.02,128.89,23.89,17.93,7.6,7.60364,30.58,12.35,1145586.42,392729.63,862.5,394.2,43.21,109.33,174.1,27.22,-0.09,-0.21,12.17
"41","1101054","종로구 삼청동","02","40",97,29.23,1.76383903863325,4.8228676150142,0,4.18311822635153,2.76466743181856,1.59,1.70442750422059,1.65168006857693,0,1.69,2.34,50.53,551.5,3.33,6400,-0.04,131.92,10.14,15.96,6.26,5.00913,27.66,9.9,1282903.81,413417.14,584.95,423.66,38.53,93.84,162.6,21.56,-0.04,-0.21,12.5
"42","1101054","종로구 삼청동","02","45",116,32.71,4.93468075913245,5.62200405574013,2.34583990492629,3.51052503504645,0,1.28,3.57779523334124,2.31109279265363,0,1.86,2.32,64.29,572.67,2.5,4583.33,-0.14,133.46,19.65,16.67,6.6,3.66626,24.38,7.05,1271111.9,415044.05,669.05,321.05,36.13,77.87,127.35,26.81,-0.2,-0.3,6.55
"43","1101054","종로구 삼청동","02","50",132,31.96,3.85803838129696,2.63540100258993,2.74897799760943,2.74161746067148,7.50639355034459,1.38,1.86269176018484,3.61264478367377,7.46353048938616,1.34,2.43,61.11,488,3.33,6153.85,-0.05,139.25,18.99,19.62,6.94,4.37669,32.96,11.94,1148085.29,384385.86,713.54,381.11,38.49,87.28,142.26,21.23,-0.09,-0.4,6
"44","1101054","종로구 삼청동","02","55",142,36.83,3.24004471823848,5.91075557331162,4.62207202403751,3.07148420423139,0,1.39,1.5671956799855,1.51933508276892,0,1.75,2.5,107.5,553.57,0,6000,0,103.19,12.86,15.43,5.28,5.39599,35,13.67,1193897.22,400370.83,863.64,529.82,45.72,86.97,119.17,22.17,-0.15,-0.34,8.67
"45","1101054","종로구 삼청동","02","60",113,27.09,2.6822445366721,3.26147419267945,2.5500378738191,4.23983952638096,3.51477099859104,0.71,3.45780231329544,2.51171829913504,6.99203681884346,1.37,2.33,45.33,445.29,0,0,-0.09,117.74,18.44,17.44,6.11,1.7598,26.85,9.94,1303882.76,409612.64,590.67,382.05,33.45,44.75,59.38,11.23,-0.13,-0.56,8.33
"46","1101054","종로구 삼청동","02","65",86,22.2,1.46591031287189,2.67090425426764,2.08805869925906,1.39050049682682,2.67894130990171,0.11,1.41637100326551,0.686129484687891,0,1.69,2.78,93.85,447.22,3.33,5800,-0.08,112.04,10,15.32,4.25,1.38306,17.53,6.85,1409977.08,481438.54,536.78,274.67,30.48,33.02,68.11,10,-0.22,-0.62,3.33
"47","1101054","종로구 삼청동","02","70",75.09,19.4,0,2.43585765740153,0,4.22193514751497,0,0.06,2.58223242942227,1.66809686243949,3.22544533712166,1.43,1.39,0,0,0,2666.67,-0.23,78.41,9.33,12.39,3.48,1.07045,14.52,6.35,1538584.06,508766.67,227.78,147.06,29.85,21.82,30.95,13.33,-0.26,-0.59,0
"48","1101054","종로구 삼청동","02","75",146.91,57.58,0,0,1.28167823603385,1.2793524905043,3.24687686760087,0.21,0,0,3.22544533712166,1.42,1.09,0,0,0,0,-0.3,67.21,8.33,8.18,2.39,0.23499,11.17,5.63,1558623.7,537040,291.95,141.67,22.5,12.82,20.33,5,-0.7,-0.67,3.33
"49","1101055","종로구 부암동","01","20",599,103.7,9.48173458467328,6.72047453807951,12.0144843973323,6.99047393899845,11.4765845716189,12.53,12.2130338435106,7.89052952011829,5.70078710747084,2.67,4.68,74.38,536.09,2.5,7000,0.06,105.33,13.4,8.79,3.55,20.18532,24.21,9.91,1154041.1,359348.54,486.2,259.42,84.7,81.65,105.53,30.19,0.32,-0.14,13.71
"50","1101055","종로구 부암동","01","25",393,71.02,10.7176534137199,6.27969339825379,2.18318601689612,6.5317342992782,7.9939608687467,14.91,5.91673570356664,10.0346991233423,7.94038204254867,2.05,3.61,67.33,546.23,3,7121.21,0.15,113.1,10.63,13.95,4.66,14.35067,33.96,13.86,1023884.03,337248.96,822.1,389.77,64.43,94.53,118.65,28.37,0.26,-0.19,15.95
"51","1101055","종로구 부암동","01","30",348,94.04,10.7626166707611,7.54330368569602,11.0169406778777,7.06217328381495,8.65833831360233,22.48,8.79902630175502,8.52574035669715,11.4819424542387,2.04,3.2,66.62,596.43,2.29,5615.38,0.19,123.27,9.84,15.83,5.39,18.44036,37.06,14.79,987565.82,321735.03,1007.96,477.67,70.28,115.82,141.78,30.03,0.2,-0.09,15.16
"52","1101055","종로구 부암동","01","35",316,76.59,14.8320974437394,8.60318529067248,9.61242320281787,7.03098330075368,13.1160966532788,18.02,9.77200556686411,6.94510433654599,10.4264395781375,1.8,2.73,84.34,545.18,2.92,6175.44,0.1,115.15,16.61,20.32,6.23,11.11787,38.03,13.55,992179.89,344985.34,981.62,460.94,62.56,121.42,150.67,30.23,0.04,-0.21,13.41
"53","1101055","종로구 부암동","01","40",434,55.05,10.0511506196075,5.88816973388697,6.82376220152424,6.12430156000327,16.0093532679726,11.82,6.58989661542936,3.02515681791305,13.2661173666333,1.93,2.44,70.56,580.1,1.67,4472.22,0.06,114.18,14.86,20.21,6.59,9.46462,37.79,13.36,988489.3,342043.21,1006.1,482.88,58.89,112.23,157.76,28.89,0.02,-0.25,11
"54","1101055","종로구 부암동","01","45",422,50.04,8.9201316422295,6.02137008646512,5.96592782836378,4.69698728034588,13.137528183758,9.51,5.74641062649568,4.33110164213571,10.4425132259969,1.69,2.36,67.81,557.3,2.62,5683.76,0.04,123.95,27.43,23.33,7.55,9.01384,39.16,13.44,1028197.03,371192.78,1095.53,441.06,56.75,122.6,144.01,27.79,0.01,-0.36,9.26
"55","1101055","종로구 부암동","01","50",431,38.61,4.40936079450835,2.00923794658631,2.51508050173875,2.50803303242356,11.5998158718744,5.56,2.76997906136879,3.50920417638201,4.61313693565074,1.77,2.45,87.06,553.3,2.17,7436.51,0.01,119.68,19.87,22.46,7.66,5.65135,41.36,14.67,973660.26,342416.67,1352.3,562.79,49.04,84.67,104.34,21.54,-0.04,-0.4,7.92
"56","1101055","종로구 부암동","01","55",394,35.56,3.12982380462226,1.75591791528821,2.97498493242151,1.8261566844602,10.056745677371,4.47,2.09353305987852,2.47997845266041,9.99780896855318,1.77,2.15,88.35,556.04,2.08,6010.42,0.02,108.31,18.52,22.68,7.45,4.77916,40.34,14.11,975652.38,342040.48,1153.6,480.28,45.86,68.48,84.35,21.93,-0.05,-0.46,6.55
"57","1101055","종로구 부암동","01","60",293,32.65,3.85517369872071,2.77301741886132,2.3134809050752,2.11533199391609,10.2978503952622,2.86,2.94034764308258,2.84915382756553,8.52974913072705,1.85,2.35,77.14,542.33,1.67,4423.08,0.05,97.69,17.02,21.1,6.3,3.37689,37.88,14.17,1045033.93,348105.16,1031.28,464.07,42.71,51.71,63.48,21.42,-0.09,-0.58,6.92
"58","1101055","종로구 부암동","01","65",215,44.55,3.56511123571148,3.24903431898127,5.0824784047613,2.70329719304202,4.87031530140131,1.05,2.75515149826226,0,3.22544533712166,1.45,2.28,86.38,535.83,2.5,6000,-0.1,80.37,15.94,16.78,5.81,2.62157,32.44,12.52,1162889.32,399523.18,897.74,375.89,38.44,41.31,49.04,14.17,-0.16,-0.59,14.17
"59","1101055","종로구 부암동","01","70",159.14,35.46,6.85917013534614,4.32604381850482,0,3.50134189257626,13.4000644321284,0.42,3.56874523697549,0.493356665270936,4.43632680919723,1.65,1.52,0,0,0,1666.67,-0.1,70,15.3,14.63,5,1.78433,29.48,9.81,1239194.29,445002.38,741.94,301.13,33.74,22.5,30.71,12.38,-0.19,-0.64,0
"60","1101055","종로구 부암동","01","75",295.86,75.65,1.21072232906067,1.1041772894485,2.30240775992063,0.573225758859583,8.9315903272123,1.9,1.17026046741717,0.566140601282236,0,1.4,1.02,0,140,1.67,6533.33,-0.2,63.68,19.42,11.21,3.87,0.93319,23.01,9.39,1339773.9,465580.88,504.36,228.24,29.01,15.87,22.79,9.43,-0.39,-0.64,10.33
"61","1101055","종로구 부암동","02","20",548,111.05,10.491851263826,3.47569193004847,7.25225050031063,4.51984651422164,4.44168469181704,14.9,3.68520187961708,9.82291573474369,4.41489527871802,2.28,3.41,64.72,509.46,2.22,8315.79,0.02,122.17,12.86,8.21,4.55,9.6802,27.98,11.71,1185482.93,355559.35,592.95,310.28,41.73,70.14,106.99,17.96,0.15,-0.11,13.01
"62","1101055","종로구 부암동","02","25",448,85.21,10.7159561555698,2.92925930108437,6.11125406623563,5.07927357292042,5.30430379360539,17.66,10.3545079525307,8.02695594208847,0,1.99,3.43,65.91,517.2,1.67,5464.29,0.16,127.37,10.32,11.49,4.43,14.53793,33.48,13.98,1055921.43,326094.05,772.57,381.2,45.78,100.06,152.39,28.53,0.18,-0.09,13.73
"63","1101055","종로구 부암동","02","30",363,91.72,6.58437882772775,3.42979196227984,4.47105193747931,4.45815957699958,0,19.39,4.5441465920643,7.0445998804413,0,1.85,2.85,64.85,503.68,1.94,7159.42,0.04,103.23,12.16,12.55,5.05,9.59655,33.37,13.22,1061111.88,348890.1,767.01,442.86,38.69,94.65,146.73,24.81,0.08,-0.05,12.34
"64","1101055","종로구 부암동","02","35",336,79.02,6.00535294234842,4.37856731243303,3.42321017345081,2.84729036435776,2.40568929629174,10.28,4.06279286452043,7.3094185209107,2.38961564843233,1.81,2.49,67.61,512.25,1.94,6796.3,0.02,109.9,15.84,15.04,6.59,7.93591,34.87,11.74,1123262.29,389557.91,708.02,334.12,37.65,101.06,163.23,25.85,0.01,-0.18,11.7
"65","1101055","종로구 부암동","02","40",465,53.12,4.22323012174405,4.39922563271812,1.43388410990473,3.14551406007878,2.49141541820859,8.19,4.08053369997091,5.64885313763419,2.47534177034918,1.76,2.29,65.56,490.27,2.5,6459.26,-0.07,121.24,16.36,16.33,6.87,5.09855,32.86,12.62,1157483.7,402710.26,611.43,357.03,37.18,82.86,155.81,23.66,-0.05,-0.3,9.37
"66","1101055","종로구 부암동","02","45",543,62.88,4.03659993664623,5.35090105364471,3.13909880995216,6.26120629382006,8.96373762293112,6.51,5.31956637781242,7.21559641746275,5.93653394274219,1.56,2.67,66.02,487.57,2.73,6654.09,-0.09,131.22,19.84,16.07,6.49,3.95904,30.74,10.75,1211586.11,419327.04,621.05,307.83,37.86,76.43,128.55,19.39,-0.11,-0.37,6.59
"67","1101055","종로구 부암동","02","50",482,46,3.09659138170472,4.34109422211831,1.58488007823922,2.93538447081659,2.3467525874739,3.55,2.53236019402816,3.79169180908797,2.33067893961449,1.72,2.42,73.39,503.93,2.22,6031.75,-0.09,132.97,21.91,15.99,6.67,2.85541,32.98,11.99,1191587.46,421004.62,660.94,337.19,35.8,66.56,108.17,15.64,-0.11,-0.47,7.84
