"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"1","1101053","종로구 사직동","01","20",221.21,55.06,11.8643695174635,5.3729585510873,4.47824138657258,4.49015418314023,4.50332690476337,5.29,9.14463790800685,2.21750607420115,0,2.52,4.03,71.11,551.28,1.67,6871.79,0.03,123.69,14.88,8.65,3.43,19.20581,25.67,10.56,1028902.43,312399.24,717.2,328.84,73.7,85,111.79,27.12,0.26,-0.08,14.12
"2","1101053","종로구 사직동","01","25",321,112.45,10.9723359228516,9.93983992249649,11.9492207439677,12.7813221707824,2.26852984528342,12.3,10.5708665859013,13.4119177459307,9.05398971273173,2.44,3.68,63.88,497.28,2.41,8715.69,0.2,117.21,12.08,12.99,4.48,19.99097,28.36,13.5,1084195,317362.1,680.88,467.43,64.69,104.62,120.9,29.75,0.26,-0.13,16.32
"3","1101053","종로구 사직동","01","30",349,116.81,19.5630971893479,17.2775970477388,8.77011017163548,19.4390248183658,13.7798430007179,19.71,19.317255615631,17.3709015644637,12.3463496082705,2.04,3.07,49.41,535.07,2.53,7824.18,0.19,144.09,13.26,17.04,5.78,15.48798,29.51,14.01,1095294.67,337220.72,773.64,511.01,62.93,129.98,154.08,31.99,0.16,-0.09,16.8
"4","1101053","종로구 사직동","01","35",353,106.76,18.1316435419417,17.4518951912923,6.41634903663168,17.1583390135976,12.371499193423,14.28,18.0127184970716,11.6497533355733,22.8785417230809,1.95,2.7,64.06,536.64,1.97,6776.04,0.11,119.1,13.05,19.34,6.38,10.97035,31.25,12.5,1066752.75,337984.92,964.18,478.43,57.28,120.73,147.58,29.81,0.09,-0.14,15.14
"5","1101053","종로구 사직동","01","40",418,100.99,22.4688951363045,12.5579559498998,11.2790652598417,11.7608596390052,14.9267577180359,11.66,14.7371231193691,8.48869559252062,13.009860913749,1.8,2.37,62.34,541.74,2.5,6153.85,0.07,127.05,15.83,19.82,6.78,10.75463,31.45,12.41,994906.24,303506,1000,537.57,53.57,128.42,155.34,32.65,0.02,-0.16,13.93
"6","1101053","종로구 사직동","01","45",352,70.26,15.7572900523067,8.5640714218832,5.40872169108076,10.5709260810032,16.2423363643712,7.93,12.9712905882122,8.0322632858399,12.1279787988726,1.76,2.49,61.24,511.47,2.44,7230.39,-0.02,124.04,19.14,19.95,6.86,7.21408,33.71,13.41,1048838.6,333344.11,1101.03,552.69,52.64,99.14,132.46,25.66,-0.04,-0.3,10.78
"7","1101053","종로구 사직동","01","50",324,45.13,7.17999539185692,6.18732024659946,4.29631931776528,4.97129460982292,9.4873460072262,3.73,6.72050522315581,3.60061267068539,7.08865242814989,1.69,2.22,63.73,544.29,2.71,7059.52,-0.03,112.54,21.42,18.23,6.77,5.15725,32.16,13.49,1039935.09,319297.92,1063.1,553.19,44.9,90.22,102.16,21.64,-0.08,-0.38,8.77
"8","1101053","종로구 사직동","01","55",350,55.25,8.63108174722649,7.10797247975995,4.44271980487784,5.93982937611285,14.0665716800474,3.44,7.80942541129779,3.6663080038307,9.33955154040602,1.72,2.29,71.88,508.32,2.92,5325.93,-0.01,102.98,15.67,20.4,6.57,3.53037,33.71,13.04,1058023.5,330861.88,1192,569.73,41.81,69.59,86.35,20.38,-0.1,-0.46,7.73
"9","1101053","종로구 사직동","01","60",245,39.56,5.5079408971057,4.34484864610397,4.69563487236922,3.8665108794063,9.33554847111058,1.83,4.96284911108429,1.82719553387974,10.3306190599815,1.69,2.29,72,535.58,1.67,4318.52,0,97.96,13.92,17.69,5.95,4.30253,32.27,13.42,1043448.56,324877.61,1081.04,509.27,41.25,56.42,65.55,18.78,-0.08,-0.51,6.29
"10","1101053","종로구 사직동","01","65",180,30.12,2.4791882299867,1.90026995436665,5.58069446203908,1.62400919090482,4.30093018994254,0.75,1.47027529944416,1.24745095242017,2.14171370755714,1.68,2.34,60.73,525.68,2.5,4298.25,-0.03,79.86,14.21,17.03,5.23,2.97181,29.51,12.11,1101368.52,344191.67,821.49,460.54,39.04,42.63,50.52,18.91,-0.08,-0.57,5.24
"11","1101053","종로구 사직동","01","70",165.89,24.61,2.31600864679081,2.93802235281642,0.656011633581215,1.75234424765049,1.47580937890185,0.4,2.89962562707929,1.73082431237976,4.4010116970978,1.56,1.34,0,0,1.67,4952.38,-0.1,62.16,13.89,13,4.37,1.54598,25.44,10.73,1232400.6,387471.66,681.52,350.92,33.4,32.35,34.36,12.75,-0.18,-0.62,5
"12","1101053","종로구 사직동","01","75",297.11,83.35,3.50169473892267,2.37913914186564,5.78836682633339,2.48529312774032,4.41899494025469,0.72,2.10968981147892,0,8.79362451691106,1.44,1.01,0,0,3.33,6166.67,-0.23,58.13,10.86,10.5,3.72,1.47448,18.65,8.44,1399771.77,456015.73,535.31,264.22,30.7,30,28.88,10.37,-0.37,-0.63,8.67
"13","1101053","종로구 사직동","02","20",362,119.04,17.0977356176408,14.676441645677,5.94418971264582,9.36850011561128,0,7.92,7.80408476403567,3.3666393752663,5.14011289813712,1.96,3.17,66.51,481.74,3.33,5777.78,-0.06,106.33,11.16,6.87,3.67,7.84555,29.26,11.17,1139945.32,349817.27,580.29,332.55,34.68,61.21,84.03,15.91,0.07,-0.2,10.63
"14","1101053","종로구 사직동","02","25",365,129.45,9.42776242726251,8.5406106788209,6.99150828050672,14.0202134910836,5.37194613920274,14.37,9.73048872967524,14.4764144349359,5.35008483025057,2.04,3.24,53.47,522.39,2.56,7013.33,0.11,109.11,14.27,12.02,4.68,12.05302,28.37,13.51,1059092.83,316628.47,700.18,447.82,43.53,95.36,138.88,25.28,0.13,-0.07,14.19
