"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"1","1101053","종로구 사직동","01","20",221,51.97,8.33519851614701,5.79658431709271,7.41513862134283,5.55252451608093,4.16612772233947,4.89,7.63892443129519,1.96191587004419,2.0672029688258,2.59,4.08,70,524.29,1.67,7138.89,0.04,109.34,15,9.43,3.65,16.8555,22.04,9.75,1149236.3,330875.91,660,347.19,71.78,87.34,81.99,31.08,0.28,-0.04,10.8
"2","1101053","종로구 사직동","01","25",321,109.52,11.4707994508079,11.4541763157802,7.53245089784402,11.1144198508227,4.86929394958712,12.95,10.3475660419467,19.1093664535655,2.40556867216302,2.33,3.85,55.86,553.46,2.22,8797.1,0.23,117.71,8.85,12.98,4.22,19.15787,27.39,12.38,1061521.61,312379.79,647.97,432.79,66.45,104.08,103.41,32.04,0.26,-0.08,15.89
"3","1101053","종로구 사직동","01","30",351.11,107.71,15.288243525051,15.4012038766277,9.59910277475087,11.0755897581092,9.44251790875417,20.05,14.1810750484559,10.7671045515458,6.66686174856607,2.23,3.12,59.4,550.88,2.83,6963.86,0.2,138.04,13.63,19,5.84,15.98918,28.04,12.87,1029707.26,317029.57,744.69,453.27,58.93,129.15,126.84,32.22,0.19,-0.06,15.37
"4","1101053","종로구 사직동","01","35",353,106.53,16.3894811836308,10.7872590111739,7.52531747886304,10.2450715219754,11.5361556981532,15.33,16.5401525720935,9.95770606101487,13.0376535067121,1.98,2.67,66.09,537.8,2.56,7465.61,0.11,110.59,11.98,18.99,6.3,10.20663,30.05,11.13,1003178.98,301431.53,775.94,387.76,54.03,119.86,131.5,30.51,0.09,-0.17,12.25
"5","1101053","종로구 사직동","01","40",419,80.24,13.7787429600762,6.03551189196541,11.2619308332896,5.56384168788556,7.5233499351384,10.97,7.48361973032848,5.40769471171445,11.1607812460135,1.89,2.55,60.57,555.86,2.5,5500,0.09,125.71,15.79,20.68,7.06,9.33032,29.95,10.76,966442.48,285096.12,950.49,425.25,49.35,119.71,121.58,30.75,0.05,-0.16,10.64
"6","1101053","종로구 사직동","01","45",352,73.43,13.2097161916151,8.78779567241706,6.54147015904584,7.51181731538982,10.3624496647022,7.85,9.8252001518223,7.03259984951236,11.5255817699239,1.8,2.51,59.74,524.12,2.5,6770.27,0.02,118.48,20.88,20.97,7.14,6.37149,30.7,11.31,997628.7,307529.46,941.6,445.32,51.01,95.51,117.47,26.67,-0.05,-0.29,9.37
"7","1101053","종로구 사직동","01","50",323,50.82,7.04005313084412,4.60877539351597,3.342553119167,4.81522654241393,8.67062114801614,3.18,5.87163778292806,4.09616865097891,6.12230444475774,1.69,2.29,58.33,530.47,2.22,7253.09,-0.05,113.36,18.04,17.97,7.15,5.12296,29.8,10.88,1040372.2,310342.46,828.11,366.2,40.11,83.82,83.69,20.99,-0.09,-0.37,6.74
"8","1101053","종로구 사직동","01","55",351,48.1,7.69008449489535,4.23483992111146,3.42068482198999,3.72562796023145,16.5111889300332,3.03,5.63754823944885,6.56332825903868,6.52411371747068,1.65,2.17,60.79,494.23,2.29,5780.14,0.01,97.27,16.67,20.55,7.09,3.42154,32.07,11.11,1058334.81,320757.96,970.19,429.33,39.79,68.92,73.99,21.13,-0.07,-0.49,5.65
"9","1101053","종로구 사직동","01","60",245,42.83,4.78323050477242,3.51276521292247,3.78488856882107,2.70311175474103,4.29301486109092,1.65,4.28770638501243,4.69324984084045,3.18275239701568,1.64,2.18,59.91,492.16,0,3601.63,0.02,96.13,16.69,18.72,6.92,4.15129,29.7,10.93,1089961.82,339136.67,800.82,370.68,38.5,53.97,51.91,20.15,-0.06,-0.51,7
"10","1101053","종로구 사직동","01","65",180,30.47,1.7619362753584,1.26971030934402,5.55882154063894,1.13830195087323,2.17822921523332,0.89,1.33893551488521,0.552704875653412,1.06796675115809,1.68,2.29,63.18,542.04,2.08,6701.75,-0.02,80.84,14.18,18.05,6.09,2.85044,28.09,10.34,1092717.71,326295.18,700.91,312.77,35.81,36.72,40.4,18.17,-0.05,-0.57,6.11
"11","1101053","종로구 사직동","01","70",166.6,29.85,2.10116591378484,1.9485493577502,1.24730846350095,1.27265788903855,2.75979526784416,0.38,1.28465673427817,1.4839035475474,2.7280734831563,1.58,1.41,0,0,1.67,3833.33,-0.11,58.14,11.06,13.81,4.83,1.43875,23.29,9.24,1226586.73,383047.79,481.48,248.52,31.35,27.09,28.9,11.62,-0.21,-0.62,3.33
"12","1101053","종로구 사직동","01","75",295.4,82.69,4.10226697224066,1.52142429956832,6.62043001719667,1.5909450564474,1.38518459803673,0.75,2.8087001501697,0.773256847082969,2.7280734831563,1.5,1.01,0,0,3.33,7222.22,-0.18,64.64,16.42,11.69,4.27,1.20423,17.94,7.64,1356573.07,431033.33,434.19,226.48,29.76,29.93,35.42,11.06,-0.38,-0.62,12.67
"13","1101053","종로구 사직동","02","20",362,117.67,14.3923747412589,15.8471972337165,5.97641241869984,11.329015957015,5.20765965292433,6.42,8.79184907667146,2.54191063065281,7.72954153560951,1.93,3.01,60.83,486.49,0,5555.56,-0.08,103.9,14.13,7.88,3.65,7.05979,24.3,10.09,1174979.17,363897.06,592.98,274.25,28.47,53.87,71.08,15.58,0.06,-0.17,8.99
"14","1101053","종로구 사직동","02","25",365,131.82,7.03996770738231,7.1831118177972,13.367385810977,8.19135164690837,5.50901660745904,14.53,8.2644610721817,11.9385561147197,3.62157041853113,2.02,3.25,58.56,532.7,2.78,7166.67,0.09,103.93,14.44,12.59,4.65,10.64618,25.27,11.84,1060679.93,312182.02,589.36,408.38,38.13,91.66,117.46,25.06,0.12,-0.05,13.29
"15","1101053","종로구 사직동","02","30",428,140.69,10.9631343165548,15.2508067661609,8.45543255999317,14.6106215179561,5.88439105959876,20.65,10.717979420585,14.8473103539641,13.5769238464058,2.05,3.07,52.23,555.8,2.58,9100,0.09,109.28,11.3,13.88,5.39,9.4632,26.2,11.56,1055391.11,309082.22,659.63,432.47,32.33,100.64,134.75,29.27,0.05,-0.06,13.48
"16","1101053","종로구 사직동","02","35",405.17,100.8,7.33330536598888,8.79991325751553,4.91179623117735,9.61123917770123,4.89572877016034,13.33,6.32538233161721,5.68736518337736,6.45009621986567,1.91,2.71,50.43,523.46,2.5,6153.85,0.03,102.18,13.63,14.69,5.84,8.31641,24.75,10.34,1087307.36,336402.92,577.58,362.41,35.06,93.48,143.22,27.25,0.02,-0.19,11.47
"17","1101053","종로구 사직동","02","40",411,86.37,4.4843351929152,7.76521947927574,6.16832158017737,6.95400218594852,1.34288888511957,7.2,6.13800225822323,8.93799567246247,1.32702799277564,1.8,2.77,56,545.27,2.35,6966.67,-0.01,121.34,15.7,16.16,6.56,7.33125,23.14,9.54,1133145.5,340831.76,512.24,339.55,36.28,95.96,139.05,24.8,0.01,-0.24,9.73
"18","1101053","종로구 사직동","02","45",420,98.02,11.7890751421795,16.3991575085514,4.60648208371505,14.110754456471,12.5882615569673,5.84,13.9008970372898,11.430099564066,8.28995973176178,1.67,2.68,52.98,480.9,2.41,8661.9,-0.08,132.84,19.27,17.42,6.58,4.0417,23.41,8.58,1191268.07,369778.21,558.72,323.25,33.71,78.37,108.27,20.69,-0.1,-0.35,8.22
"19","1101053","종로구 사직동","02","50",389,63.35,6.234241255428,8.87706794779149,3.59119452768248,8.6272456317524,11.5784514110703,2.43,7.8345648512097,4.40185626916293,6.36021782991672,1.7,2.58,58.7,488.6,1.94,7363.64,-0.08,120.33,15.31,17.01,6.02,4.15641,24.86,9.12,1195377.4,379438.93,580.25,321.76,33.6,67.31,90.47,16.82,-0.12,-0.42,7.88
"20","1101053","종로구 사직동","02","55",377,65.1,5.26376705089562,5.61439606155072,4.74717988694704,5.8666959196076,8.60189061452577,1.66,6.43321794678,4.71127931296112,2.83381276544918,1.68,2.44,53.16,469.44,2.14,7711.11,-0.11,120.94,16.64,16.18,5.85,2.42035,23.91,8.79,1183990.55,372280.63,572.77,294.04,30,47.96,67.51,12.93,-0.11,-0.5,5.31
"21","1101053","종로구 사직동","02","60",288,54.72,2.93064737059864,7.90968670521344,3.28718794808144,9.03843375753623,5.28167715052935,1.3,5.73127906887411,7.02854663432154,5.22352054526826,1.7,2.52,60.73,478.24,2.5,8152.78,-0.06,123,14.34,16.5,5.3,2.8226,20.82,8.4,1255510.53,374780.66,459.34,276.84,32.17,42.68,57.15,13.17,-0.08,-0.54,5.16
"22","1101053","종로구 사직동","02","65",248,43.2,2.86496416440079,2.41544044526526,3.46062905872084,2.77590749136277,2.81795187310525,0.62,2.54578752234747,3.43376026479406,1.39575852626601,1.76,2.78,71.07,517.58,3.33,4866.67,-0.1,123.74,15.19,14.29,4.76,1.68207,19.4,7.73,1273264.07,384587.62,445.1,252.02,30.79,25.93,37.78,12.85,-0.16,-0.58,5.91
"23","1101053","종로구 사직동","02","70",225.56,47.67,6.58673830697817,5.46558274872204,0,7.3902137596649,6.18046105001882,0.31,6.10031383694979,5.87771035138564,9.16230881067804,1.71,1.33,0,0,1.67,13333.33,-0.16,101.08,12.54,11.86,3.83,1.26995,15.6,6.78,1351841.61,408724.82,332.49,184.98,29.52,19.77,27.13,10.48,-0.3,-0.62,3.33
"24","1101053","종로구 사직동","02","75",352.44,117.46,2.73173448691855,2.53390515663579,2.07679337751744,3.70597224298821,13.8941416932844,0.42,4.27554417693464,6.69319788930781,3.05057829414958,1.51,1,0,0,1.67,5833.33,-0.25,93.51,11.67,9.75,2.92,0.78161,11.59,5.24,1492423.2,481069.74,242.4,151.65,26,17.15,29.69,11.19,-0.49,-0.64,10
