"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"35","1101054","종로구 삼청동","01","70",71.94,17.44,3.70419959592153,1.35887000600318,0,1.42370859746538,0,0.09,1.44854332084609,0.703214301577585,0,1.48,1.22,0,0,0,8166.67,-0.12,59.68,40.67,14.02,4.52,1.31,21.23,8.17,1353360.87,388311.59,713.64,380.7,31.74,25.95,24.88,18.19,-0.25,-0.64,0
"36","1101054","종로구 삼청동","01","75",75.06,26.04,3.17824110501004,5.82856949691695,1.05124467689679,2.03740552886682,6.22366899537502,0.26,2.07294538780553,1.00633845195785,3.08943318882549,1.33,1,0,0,0,0,-0.2,43.49,5,9.55,2.54,1.66,16.59,6.57,1512011.11,465098.61,357.14,204.44,32.98,9.72,34.67,7.71,-0.53,-0.67,18.33
"37","1101054","종로구 삼청동","02","20",60,29.85,2.65108675810206,2.4287072308764,5.25175770746994,2.54459319143802,0,0.78,2.5889802718689,0,5.38132248379658,2.09,2.73,65,712.5,0,0,-0.01,102.33,14.44,11.36,5.45,9.78,29.17,14.5,1224872.73,305833.33,566.67,476.67,38.94,59.09,105.61,20.33,0.18,-0.14,13.5
"38","1101054","종로구 삼청동","02","25",92,46.73,4.56463938858657,2.09280743725001,9.04247287176389,4.38127883746913,0,1.81,4.45770448255974,6.4941547363934,0,2.1,3.8,81.67,634.62,3.33,11083.33,0.12,104.33,8.61,10.58,4.67,12.93,31.17,13.68,1109933.33,312386.67,805.26,489.47,30.67,104.92,135.67,24,0.18,-0.09,18.46
"39","1101054","종로구 삼청동","02","30",93,41.77,7.4191169947781,10.1934651392755,3.67243693354688,8.90226185004548,12.5995472868326,3.91,9.05755009575967,3.51556072514718,12.5088463351902,1.59,2.5,60.63,535.56,3.33,9777.78,0.02,95.96,6.97,13.24,4.91,8.19,35.18,14.26,1126254.55,307495.45,749.12,411.11,40.08,119.3,177.89,24.65,-0.04,-0.03,12.16
"40","1101054","종로구 삼청동","02","35",112,49.07,2.28005432331489,6.27306714035737,2.25837438728177,4.38392199552043,0,4.15,4.46039374702577,4.33071296996994,0,1.38,1.9,60,543.13,1.67,8250,0.01,136.3,20.83,17.28,7.19,8.27,32.81,13.61,1130708.33,322443.33,757.89,544.44,42.33,115.44,201.42,27.58,-0.03,-0.16,15.63
"41","1101054","종로구 삼청동","02","40",97,29.97,0.860463874190477,3.94378357745259,1.70710840285863,2.48016306487265,5.67402431507696,1.06,2.52342624651308,1.63418551856853,2.81239162569712,1.62,2.09,42.86,601.3,1.67,5777.78,-0.02,136.35,12.7,17.5,6.15,4.85,30.73,10.73,1206179.41,316696.08,567.74,340,44.14,103.56,156.93,25.74,-0.11,-0.26,14.55
"42","1101054","종로구 삼청동","02","45",116,33.87,2.45161012934612,2.24596318103729,2.42829895195931,2.35312949458536,0,1.08,2.39417674272383,2.32456882960798,0,1.7,2.37,76,577.27,2.5,4740.74,-0.07,127.9,20.19,15.99,6.23,4.89,27.16,10.07,1155981.48,303175.31,711.11,370.67,36.35,100.4,160.77,30.21,-0.16,-0.31,9.67
"43","1101054","종로구 삼청동","02","50",136.74,26.02,1.69107258012022,2.32600586051058,0.838279932787446,1.62314256991049,0,1.15,1.65145615655523,1.60344198341222,4.49143140223272,1.26,2.19,54.38,563.53,3.33,6212.12,-0.07,127.47,20,16.5,6.55,4.97,34.31,12.84,1112275.56,327978.16,765.52,388.46,37.59,86.79,142.47,21.86,-0.11,-0.41,9.78
"44","1101054","종로구 삼청동","02","55",142,36.19,5.89427223207146,6.74689665166837,1.46060589645512,4.24210866398801,0,1.12,4.31610666850146,1.39821290805305,0,1.67,2.42,64.17,503.85,1.67,6111.11,-0.11,115.61,19.49,15.76,5.14,2.76,28.84,12.67,1163713.89,329679.17,703.03,488.89,40.45,76.75,78.48,14.81,-0.26,-0.36,11.25
"45","1101054","종로구 삼청동","02","60",113,30.06,1.83552984774756,5.88546417815805,0.90903834019568,4.4066151999123,3.50926988190304,0.48,3.58721817836914,2.61062031365511,3.48400753631136,1.42,2.32,60.83,396.47,0,9833.33,-0.09,119,9.8,16.11,5.28,1.44,24.28,10.26,1320373.12,362913.98,522.99,504.17,30,48.06,74.89,11.74,-0.06,-0.54,11
"46","1101054","종로구 삼청동","02","65",86,21.59,0,2.41480236693998,2.61084514044482,0.633007010636189,0,0.16,1.28809797024226,0,0,1.63,2.56,70.67,494.21,3.33,4166.67,-0.06,85.73,16.67,13.91,4.57,1.46,19.64,8.51,1304062.5,356818.75,509.38,303.85,29.17,37.64,65.43,13.54,-0.16,-0.57,6.67
"47","1101054","종로구 삼청동","02","70",84.09,21.66,1.69380499465318,1.55172456187508,0,2.43762017144669,0,0.08,2.48014124828286,1.60603280549149,0,1.48,1.24,0,0,0,0,-0.2,79.58,10.83,12.13,3.11,1.01,16.4,7.54,1411318.67,392288,394.2,223.53,30.35,22.95,32.96,9.76,-0.29,-0.64,0
"48","1101054","종로구 삼청동","02","75",142.98,52.13,7.18952077095755,10.7071406747592,2.37472042104999,6.90071931730291,10.0289013974386,0.16,7.02109328686262,1.9916338345783,6.64060231619828,1.42,1.02,0,0,0,0,-0.27,54.23,3.33,7.67,2.14,0.24,10.81,5.87,1547755.04,458597.67,245.45,156,24.52,9.56,26.25,2.5,-0.65,-0.67,1.67
"49","1101055","종로구 부암동","01","20",599,107.82,10.5345985461377,7.01748811663349,8.53726101820308,7.35232812566679,0,9.14,14.0288271616725,8.17257316572558,5.38132248379658,2.76,4.29,62.67,477.38,2.5,9645.83,0.03,96.25,14.15,7.84,3.44,20.3,25.43,10.86,1102734.85,264872.12,619.5,336.89,85.39,82.28,112.26,28.35,0.33,-0.1,13.49
"50","1101055","종로구 부암동","01","25",393,71.77,9.0483518800271,5.52716347631969,5.97587947575176,7.96065572888205,4.20266778627906,8.81,7.36414247659887,8.57947048262757,12.5088463351902,2.19,3.62,69.04,543.93,2.08,7583.33,0.11,98.89,13.92,11,4.17,14.77,32.96,13.91,988445.65,266511.59,894.14,413.57,61.48,82.69,120.56,27.68,0.25,-0.18,15.71
"51","1101055","종로구 부암동","01","30",348,92.9,5.79228340989695,10.6168917365553,9.56421046832797,7.41494167949027,22.0703479319685,16.76,8.48705036990254,8.24029921982418,21.9114690837895,1.8,2.82,72.67,561.17,2,6430.11,0.22,124.48,11.21,15.81,5.56,20.78,40.66,15.79,944127.66,249770.21,1267.04,518.99,73.99,118.01,155.79,33.39,0.24,-0.05,15.87
"52","1101055","종로구 부암동","01","35",316,75.11,11.3421502895707,8.55697637385463,3.30374632367597,6.40485034023262,14.2738495437405,14.54,7.16688119530243,5.06056598888782,11.3335184916153,1.71,2.48,73.77,554.94,2.08,6691.36,0.09,102.03,17.58,19.55,6.26,10.6,39.33,15.28,945111.62,271794.5,1229.08,544.56,61.81,129.05,169.13,28.06,0.08,-0.21,13.8
"53","1101055","종로구 부암동","01","40",434,53.62,9.20789164198068,6.3993211560939,3.45891244085525,5.18154987593388,13.0646312470848,9.57,4.95999230332329,2.10745429816039,12.9705822737375,1.68,2.17,70.95,557.75,2.5,4411.76,0.05,108.66,15.31,19.11,6.46,8.89,39.07,14.47,966047.27,267754.95,1112.95,540.96,58.2,124.4,164.72,28.4,-0.01,-0.28,12.97
"54","1101055","종로구 부암동","01","45",422,48.17,6.91110245291882,4.52316126997511,4.2371288788616,4.10596600108227,8.79431488476905,6.28,4.82164961901207,4.99368343108937,8.73100683798509,1.45,2.08,70.12,567.47,2.5,6468.47,0.06,117.94,25.45,22.37,7.26,9.37,39.44,14.57,990147.18,297756.81,1163.02,489.65,55.98,125.61,163.84,30.62,0.02,-0.32,9.7
"55","1101055","종로구 부암동","01","50",431,39.23,4.71413386147552,2.06507387445482,0.608584151467783,1.96751154412097,9.16638205297082,4.8,2.20135035336727,3.69211014497047,11.367099287146,1.66,2.3,76.84,555.14,2.5,6765.96,0.01,113.43,19.2,21.31,7.06,6.02,41.99,15.1,933680,258620.9,1428.25,611.18,48,87.47,120.88,23.74,-0.04,-0.4,9.35
"56","1101055","종로구 부암동","01","55",394,36.61,3.23120265863356,2.53697810006939,1.82862637391856,1.99370801814254,12.6333715748509,3.9,2.70439605389282,3.06376323563705,12.5424271307209,1.6,2.04,65.29,556.89,1.67,4794.87,0.02,105.74,18.28,20.61,6.94,4.43,40.55,14.95,935503.25,263660.78,1182.19,533.8,45.45,72.85,90.43,24.03,-0.05,-0.45,7.37
"57","1101055","종로구 부암동","01","60",293,30.74,3.70766232240133,3.05786815566993,1.46948151602251,2.66883547476985,14.3837784798002,2.29,2.3533946088167,2.4611211833354,10.7038785754144,1.69,2.18,75.95,526.79,1.67,4536.23,0.01,97.95,13.77,19.27,5.85,3.31,36.87,14.31,1050942.03,277335.4,1124.84,542.63,42.42,51.64,63.55,20.12,-0.11,-0.56,8.23
"58","1101055","종로구 부암동","01","65",215,46.92,3.84798205377729,3.2060908332699,5.89229567267817,3.02298860807516,11.4156972061906,1,3.75783613768533,1.32628772562059,9.72164030614109,1.47,2.26,73.97,495.08,2.22,5880.95,-0.07,91.71,15.72,17.78,5.63,3,33.05,13.61,1143978.63,321937.91,1045.28,450.14,37.45,45.86,57.38,15.79,-0.15,-0.6,10.83
"59","1101055","종로구 부암동","01","70",158.05,37.54,5.55841531228406,4.07372966422962,0.549578404881686,2.13405400115214,9.52153707716342,0.39,3.25691964830147,0.526101956426266,4.7264969709477,1.64,1.26,0,0,0,5555.56,-0.06,71.94,19.12,13.31,4.78,2.11,29.1,10.96,1194664.14,346468.69,658.33,370.37,34.17,25.51,34.53,14.86,-0.15,-0.63,0
"60","1101055","종로구 부암동","01","75",296.95,77.09,3.03655840933727,6.67879960048008,8.42451139670302,4.08082704195963,7.13692477187027,1.29,5.93295072977613,1.15209141312993,4.7264969709477,1.35,1.01,0,0,0,4583.33,-0.18,63.68,18,10.97,4.03,0.73,24.3,10.23,1343336.31,398376.15,546.18,265.19,30.89,13.88,20.62,8.56,-0.39,-0.62,10
"61","1101055","종로구 부암동","02","20",548,110.39,11.2988101362902,2.82287111015558,6.10408488988777,2.95756463187083,0,10.21,2.00664877402741,12.6616188232351,0,2.09,3.11,59.32,527.12,2.38,9733.33,0.07,118.98,13.52,8.24,4.26,11.48,30.95,13.48,1072655.87,265389.21,807.3,460.95,44.68,83.25,133.3,21.73,0.19,-0.04,15.25
"62","1101055","종로구 부암동","02","25",448,82.8,5.1195305789735,4.69009205294634,7.1010182442919,7.86338807819671,5.63174395505403,14.34,6.00041590331637,8.73966957842974,5.59120245586353,1.78,3.38,69.56,539.41,1.67,5635.42,0.18,113.87,14.21,10.7,4.67,14.68,37.21,15.04,985275.53,243700.84,959.74,487.18,44.19,99.34,155.44,28.56,0.18,-0.08,13.81
"63","1101055","종로구 부암동","02","30",363,92.8,8.16103802555785,6.64510259803247,5.38895910273949,4.35110388900275,3.61074274595806,17.75,7.96985099848918,9.45705106737199,3.58474992290349,1.74,2.82,61.13,518.91,2.5,7706.67,0.04,103.63,14.84,12.26,5.16,9.79,34.29,13.53,1026099.33,270171.72,832.99,479.65,41.29,101.14,154.55,24.36,0.08,-0.08,14.68
"64","1101055","종로구 부암동","02","35",336,78.98,4.25411383491653,4.45402119403392,2.40587218885368,2.91659073312061,0,8.2,4.74794691399617,8.64357349122046,2.61090685251285,1.68,2.34,66.3,510.13,1.88,7411.76,0.02,107.63,18.99,14.28,6.46,8.66,34.69,13.11,1078288.89,305308.47,898.1,399.14,39.23,102.83,170.37,26.63,0.04,-0.14,11.74
"65","1101055","종로구 부암동","02","40",465,52.55,3.34270874149279,3.61831627860106,1.20414175141773,2.62409771253259,5.46262251496232,6.83,2.07717848923623,4.89765660631579,0,1.54,2.12,59.38,514.65,2.14,6861.79,-0.06,110.84,18.62,15.23,6.54,5.59,34.82,14.07,1098575,305225.2,802.24,441.2,42.12,92.59,176.6,24.87,0,-0.29,10.86
"66","1101055","종로구 부암동","02","45",543,65.67,5.66142215232069,7.60709262005636,0.7478778914405,6.52061189405414,15.8720471526072,6.09,4.42323087621942,7.15739984320529,15.7577883027866,1.52,2.55,59.18,518.39,2.5,6681.16,-0.08,117.44,19.12,14.46,6.26,4.89,31.04,12.13,1178140.04,332800.99,736.85,410.38,36.57,87.4,143.33,21.85,-0.1,-0.34,10.46
"67","1101055","종로구 부암동","02","50",482,45.96,3.60993044318957,4.75444003125248,1.56403290979517,2.81591352060369,0,3.17,3.30551006057959,3.63782809108672,2.38423648268054,1.62,2.17,65.26,517.62,2.5,8087.72,-0.1,134.53,24.82,15.39,6.16,2.91,33.09,12.93,1139530.46,323728.6,721.99,396.17,36.37,74.6,121.82,16.28,-0.11,-0.43,7.81
