"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"25","1101054","종로구 삼청동","01","20",116.29,108.37,12.9900102243011,29.2499526234659,19.0299988859107,31.4599797403284,5.92001939209806,2.32,43.8198976696221,3.44001121079354,1.96000080313986,3.75,4.86,121.19,337.46,1.67,6166.67,0.04,62.72,13.03,7.49,2.76,15.28,8.59,4.84,883908.26,249161.06,472.66,274.9,91.68,88.82,126.18,34.45,0.41,0.14,13.79
"26","1101054","종로구 삼청동","01","25",83.45,39.95,4.39000345532579,5.51999105919766,4.37999974357797,6.33999591715455,0,2.77,8.58997994025681,2.08000677861935,0,2.83,4,88.18,460,1.67,7666.67,0.22,124.22,5,13.06,3.92,11.61,20,7.56,753053.7,206948.15,657.14,251.11,68.06,110.65,167.41,33.24,0.33,-0.11,16.56
"27","1101054","종로구 삼청동","01","30",110.67,59.97,8.69000683981346,7.87998723668073,8.77999948598505,5.52999643877991,0,4.8,5.6299868525781,11.1100362069524,0,2.1,3.15,55.83,535,2.22,9500,0.24,67.89,5.24,16.84,5.18,21.05,21.92,9.81,732863.33,213155,675.93,371.11,54.21,142.28,193.6,39.39,0.26,0.01,18.14
"28","1101054","종로구 삼청동","01","35",102.89,37.64,1.47000115702253,2.70999561058436,8.79999948481418,2.82999817753113,0,7.99,2.87999327449821,1.39000452994274,0,2.72,2.72,62.22,550.56,0,3047.62,0.14,58.73,7.08,14.93,4.8,8.49,20.8,9.85,553950.67,146105.33,840.58,412.12,70.07,117.6,130.6,30.93,0.2,-0.22,15.78
"29","1101054","종로구 삼청동","01","40",104.83,30.02,4.5000035419057,2.75999552959883,2.98999982495391,3.59999768166504,5.30001736116887,3,2.92999315773603,2.13000694156693,7.89000323304772,1.85,2.9,67.08,610.83,1.67,6566.67,0.1,92.38,10.45,25.14,7.29,7.07,23.62,9.41,619497.44,175611.97,798.1,375.76,62.73,126.96,176.33,34.22,0.07,-0.11,8.95
"30","1101054","종로구 삼청동","01","45",118.19,34.32,5.19000408499791,1.18999807254442,3.73999978104603,1.24999919502258,0,3.62,2.53999406848106,1.23000400851048,0,2.31,2.31,66.25,653.13,0,4238.1,0.14,92.73,9.76,27.42,7.2,6.32,25,10.43,594905.13,155906.41,866.67,473.33,66.94,119.42,184.42,37.12,0.12,-0.19,14.1
"31","1101054","종로구 삼청동","01","50",114.62,29.96,9.70000763477452,7.73998746344021,2.09999987705793,8.08999479018617,19.0100622709095,0.74,8.90997919297884,1.33000433440564,10.7900044213669,1.52,2.36,78.18,560.87,0,1111.11,-0.06,53.11,6.67,17.89,5,3.66,20.35,7.72,769211.9,215826.98,795.24,292,45.14,107.13,143,23.93,-0.15,-0.53,10
"32","1101054","종로구 삼청동","01","55",119.49,22.48,4.5100035497766,3.31999462256091,0.899999947310541,1.72999888591126,4.85001588710736,0.87,0.879997944985564,3.41001111302499,4.81000197097079,1.76,1.92,97.33,534.67,0,5200,-0.08,50.58,6.36,18.91,5.65,2.28,23.55,7.8,739284,197798.67,614.49,273.33,37.17,91.58,72.12,25.08,-0.16,-0.44,7.22
"33","1101054","종로구 삼청동","01","60",89.11,19.09,2.66000209365982,3.42999444439275,2.11999987588705,1.52999901470764,0,0.72,2.07999514269315,1.51000492101693,0,1.51,2.03,70.48,552.17,0,2533.33,-0.1,72.58,9.49,18.33,5.51,1.85,20.89,9.07,716051.96,204360.78,583.33,338.27,36.67,56.73,50.86,18.33,-0.15,-0.54,6
"34","1101054","종로구 삼청동","01","65",77,18.79,1.2600009917336,1.15999812113574,1.25999992623476,0.609999607171021,2.63000861507059,0.32,1.85999565644676,0,0,1.41,2.07,53.08,401.54,0,4888.89,-0.01,73.2,6.25,19.74,6.67,2.2,20.13,7.86,812386.9,228859.52,530.56,349.12,39.7,57.32,45,19.47,-0.1,-0.49,10.83
"35","1101054","종로구 삼청동","01","70",73.9,16.1,2.75000216449793,1.82999703592966,0,0.729999529893189,5.71001870420269,0.18,1.94999544627483,0,2.14000087689761,1.43,1.24,0,0,0,14000,-0.12,45,42.22,14.92,5.75,0.99,17.08,6.47,896804.76,268801.59,580,321.43,31,23.75,23.1,17.56,-0.18,-0.61,0
"36","1101054","종로구 삼청동","01","75",79.68,27.17,0,5.72999071905845,1.18999993033283,2.28999852528137,3.55001162870745,0.06,1.1699972677649,1.13000368261532,3.52000144237363,1.35,1,0,0,0,0,-0.22,31.67,0,8.48,2.12,1.05,9.5,3.47,1033726.09,321624.64,270.83,125,31.44,11.3,35.21,10.67,-0.62,-0.67,20
"37","1101054","종로구 삼청동","02","20",60,27.37,2.23000175521105,2.04999667959334,2.21999987003267,2.13999862187866,0,2.73,2.17999490916878,0,4.91000201194731,2,2.67,43.33,437.5,0,0,0,69,10,10.42,5.14,5.97,18.67,7.42,751750,196913.89,386.67,283.33,39.03,68.61,110.69,18.48,0.17,-0.21,13.03
"38","1101054","종로구 삼청동","02","25",104.8,50.88,4.75000373867824,1.85999698733834,2.70999984134618,4.55999706344239,0,3.87,1.97999537621752,7.73002519169595,0,1.84,3.74,66.43,538.57,1.67,10666.67,0.21,79.26,7.08,10.61,4.21,9.18,23.33,8.89,708745.61,217180.7,729.63,350,35.53,117.02,150.96,27.87,0.18,-0.06,24.86
"39","1101054","종로구 삼청동","02","30",97.17,43.59,7.93000624162494,9.1599851634512,0,7.61999509285767,8.7100285312794,3.07,9.73997725472659,3.8500125469637,8.6500035444693,1.52,2.62,68.46,512.14,0,10000,0.02,64.44,5.42,11.14,4.5,5.76,21.75,10.22,772773.02,235246.03,516.67,270.83,46.4,123.68,181.4,25,-0.01,-0.01,12.5
"40","1101054","종로구 삼청동","02","35",123.56,44.84,4.17000328216595,10.8499824261403,0,6.01999612322877,0,3.75,4.0799904722058,1.97000642013467,0,1.41,1.95,52.86,533.57,1.67,5666.67,-0.02,91.67,16.92,18.25,7.19,5.16,21.17,8.73,782074.6,243092.06,514.04,347.92,39.84,106,189.6,25.58,-0.07,-0.16,13.65
"41","1101054","종로구 삼청동","02","40",100.12,30.94,0.840000661155731,3.06999502748856,2.49999985364039,3.209997932818,2.74000897539674,1.55,1.62999619355281,0.790002574571772,0,1.75,2.25,55.56,570.56,0,3380.95,-0.02,86.47,9.5,17,6.38,3.47,19.1,7.25,804693.52,220525,431.25,261.29,44.71,107.89,168.76,26.15,-0.04,-0.22,14.2
"42","1101054","종로구 삼청동","02","45",116,35.16,1.32000103895901,2.41999608030043,5.25999969205938,2.52999837072571,0,1.45,1.28999698753566,2.49000811478951,0,1.73,2.5,88.18,475,1.67,4333.33,-0.12,73.59,16.22,15.26,6.73,2.74,16.6,7.05,811417.95,220401.28,426.92,248.48,26.07,92.99,141.53,27.46,-0.2,-0.37,8.59
"43","1101054","종로구 삼청동","02","50",143.57,29.37,2.66000209365982,2.43999604790621,0.459999973069832,2.10999864119812,0,1.2,1.06999750128927,2.08000677861935,5.39000220863463,1.24,2.28,62.14,509.29,3.33,4909.09,-0.06,79.63,13.33,15.54,6.31,3.7,23.21,8.77,757177.38,229044.05,557.69,276.39,38.46,94.44,152.84,23.47,-0.11,-0.34,11.67
"44","1101054","종로구 삼청동","02","55",145.87,28.54,4.17000328216595,6.42998958526105,1.0399999391144,4.00999741763245,5.40001768873809,1.19,5.09998809025725,2.96000964649677,0,1.59,2.19,67.27,532.31,0,5375,-0.1,70.28,11.28,15.07,4.87,2.15,21.06,9.31,761300,234782.05,481.16,372.55,40.69,79.55,96.81,16.44,-0.26,-0.37,11.67
"45","1101054","종로구 삼청동","02","60",121.96,26.13,1.2800010074754,3.85999374791721,0.809999952579487,4.02999740475281,3.85001261141512,0.46,2.50999413853837,1.21000394333145,3.8200015653032,1.61,2.12,48.57,428.75,0,10000,-0.1,75.05,6.67,14.64,4.74,0.92,16.18,6.3,884998.99,261971.72,345.68,277.78,28.7,45.16,71.98,12.67,-0.07,-0.49,7.38
"46","1101054","종로구 삼청동","02","65",86,22.28,0,3.21999478453197,2.09999987705793,0.669999568532105,0,0.26,0,0.660002150908063,0,1.61,2.52,64.44,441.54,3.33,2666.67,-0.08,59.89,11.48,13.76,4.62,0.99,12.61,5,900159.14,263544.09,303.45,195,27.37,36.67,56.11,15.48,-0.21,-0.6,10
"47","1101054","종로구 삼청동","02","70",83.86,19.83,1.71000134592417,0.519999157750505,0,4.09999735967408,0,0.08,2.49999416189081,1.34000436699516,0,1.39,1.26,0,0,0,0,-0.16,58.1,6.67,13.33,3.48,0.82,12.5,5.39,966355.07,286865.22,278.95,153.33,31.09,32.96,41.77,7.92,-0.21,-0.6,0
"48","1101054","종로구 삼청동","02","75",157.8,53.63,7.36000579298355,11.639981146569,2.44999985656758,6.67999569820069,13.400043894276,0.16,8.78997947320808,1.93000628977661,9.67000396242984,1.44,1.02,0,0,0,0,-0.28,39.37,0,7.54,2.16,0.16,7.52,4.33,1050089.63,323031.11,170.97,105,24.69,8.89,25.22,2.5,-0.68,-0.67,0
"49","1101055","종로구 부암동","01","20",617.51,110.1,9.68000761903271,7.9199871718923,10.5099993847042,13.2399914736792,4.89001601813505,11.96,20.4099523376766,7.3300238881153,14.5600059661818,2.97,4.43,87.8,396.22,2.67,7929.82,0.06,60.24,12.19,6.93,3.11,13.67,15.71,6.87,772280.38,185176.88,417.13,220.06,89.5,85.69,119.89,30.51,0.34,-0.07,13.72
"50","1101055","종로구 부암동","01","25",400.39,68.46,6.44000506886061,5.35999131835136,4.9699997090371,7.69999504133912,4.32001415099047,11.71,6.29998528796483,6.8900224541766,4.29000175789287,2.12,3.49,83.93,550.88,2.33,6471.26,0.14,74.1,9.56,11.9,4.41,10.74,23.33,9.22,677694.2,181673.55,675.38,291.57,60.96,89.45,128.2,27.68,0.26,-0.11,15.83
"51","1101055","종로구 부암동","01","30",348,86.46,9.18000722548764,9.97998383528853,9.14999946432384,6.41999586563599,17.0200557522819,18.67,5.71998664240617,7.90002574571772,20.2700083059413,1.8,2.78,78.99,571.53,2.92,6956.99,0.19,77.49,9.92,15.42,5.45,13.01,27.13,10.11,644042.24,167460,850.9,376.36,67.91,113.24,158.28,30.89,0.22,-0.07,16.3
"52","1101055","종로구 부암동","01","35",316,82.62,10.4800082487048,8.14998679935887,4.81999971781868,6.96999551144593,15.6100511335559,11.88,7.87998159827982,7.62002483321127,12.4000050810889,1.58,2.49,79.86,547.81,2.33,6811.11,0.09,65.77,13.33,18.45,5.74,7.23,26.18,9.55,660176.09,188258.25,817.22,346.18,62.81,125.39,171.36,29.38,0.08,-0.18,13.92
"53","1101055","종로구 부암동","01","40",434,58.59,10.2200080440614,7.30998815991575,3.38999980153637,6.54999578191834,17.0300557850388,9.94,7.76998185515663,2.51000817996854,19.7300080846681,1.66,2.21,68.44,575.84,1.67,4643.68,0.04,70.55,11.74,18.93,6.49,5.73,25.82,9.49,679800.45,185238.51,780.34,362.27,58.21,119.87,160.09,27.87,-0.02,-0.27,13.04
"54","1101055","종로구 부암동","01","45",422,44.73,6.23000490357168,5.20999156130794,4.22999975235954,4.07999737255372,13.530044320116,8.8,4.42998965487051,3.22001049382419,13.4300055031471,1.6,2.19,79.67,561.54,2.5,5495.24,0.06,78.16,18.38,22.28,7.21,5.99,26.24,9.5,656820.26,191029.17,809.79,348.87,57.31,122.25,163.49,30.22,0.02,-0.29,10.58
"55","1101055","종로구 부암동","01","50",431,39.02,5.06000398267619,2.78999548100752,1.60999990574441,2.33999849308228,13.5900445166575,4.82,3.55999168653251,3.45001124338306,11.2400046057613,1.7,2.31,83.43,569.71,2.5,6159.72,0,76.36,14.69,21.23,7.44,4.14,28.15,9.86,652962.88,179938.2,966.48,403.84,47.67,85.47,122.14,24.43,-0.05,-0.4,8.55
"56","1101055","종로구 부암동","01","55",401.56,36.46,4.5000035419057,2.27999630705991,3.13999981617233,1.72999888591126,10.0400328879501,4.17,2.4199943487103,2.77000902729596,9.97000408535941,1.7,2.06,83.7,539.68,1.67,4807.69,-0.01,69.71,13.16,20.06,7.02,2.98,26.8,9.27,634791.93,175416.77,801.59,349.52,44.93,76.11,94.29,23.88,-0.06,-0.43,8.97
"57","1101055","종로구 부암동","01","60",295.2,33.44,3.64000286500817,2.8199954324162,1.52999991042792,2.38999846088318,10.2700336413593,3.01,2.05999518939803,2.3600076911258,6.79000278230596,1.72,2.15,81.76,537.43,1.67,5100,0.03,64.41,11.43,19.67,6.3,2.51,24.17,8.88,703445.29,188333.33,770.02,366.67,42.58,56.14,74.65,22.43,-0.08,-0.54,8.79
"58","1101055","종로구 부암동","01","65",215,46.55,3.44000270759014,3.15999488171461,6.50999961887958,3.63999765590577,12.8700421581591,1.09,3.6999913595984,0.330001075454031,12.7700052327021,1.55,2.22,83.22,532.9,1.67,5117.65,-0.08,58.42,12.38,17.41,5.59,1.77,22.75,8.86,776412.21,215889.31,728.53,306.61,37.88,47.39,56.53,15.35,-0.13,-0.59,9.72
"59","1101055","종로구 부암동","01","70",158.89,37.74,5.02000395119259,3.58999418523906,0.559999967215448,2.67999827412842,7.13002335568567,0.47,3.26999236375318,0.530001727244353,4.71000192999426,1.59,1.35,0,0,0,2166.67,-0.06,48.95,12.81,14.28,5.11,1.45,20.11,7.5,831494.44,241796.46,441.24,282.31,34.37,26.04,33.71,16.29,-0.12,-0.63,0
"60","1101055","종로구 부암동","01","75",302.93,76.23,4.14000325855325,5.9799903141308,8.24999951701329,3.96999744339173,9.51003115183319,1.87,5.19998785673288,1.1200036500258,4.71000192999426,1.32,1.01,0,0,0,1666.67,-0.2,41.08,13.6,11.39,4.35,0.47,16.79,6.72,918518.13,277468.55,389.54,188.89,29.86,13.9,19.43,9.58,-0.41,-0.64,10.83
"61","1101055","종로구 부암동","02","20",551.97,93.76,10.5400082959302,2.23999637184833,5.49999967800886,3.89999748847046,0,15.69,3.95999075243504,9.20002998235482,0,2.21,3.27,77.5,515.44,2.5,8289.86,0.06,83.79,12.72,7.75,4.28,7.46,20.27,8.52,739517.7,182066.96,618.32,329.97,43.41,81.56,134.79,19.52,0.18,-0.03,14.46
"62","1101055","종로구 부암동","02","25",448,81.76,6.98000549388929,4.5799925817256,3.96999976758094,6.70999567888123,5.53001811457808,13.93,5.84998633882449,12.2600399547467,5.49000224961115,1.79,3.35,71.91,515.6,1.67,7206.9,0.16,74.12,16.79,10.97,4.78,9.37,24.68,9.37,660836.25,166670.83,648.25,304.33,43.42,99.73,156.23,25.37,0.18,-0.12,13.59
"63","1101055","종로구 부암동","02","30",363,98.72,7.17000564343642,8.47998626485439,2.03999988057056,5.90999619406678,3.82001251314435,18.24,7.00998362994182,10.6600347404242,3.79000155301025,1.69,2.71,63.62,510.83,2,7680.56,0.06,66.36,10,12.12,5.24,6.6,23.51,8.58,707706.81,187172.4,606.59,327.65,40.05,101.44,167.49,24.14,0.06,-0.05,13.65
"64","1101055","종로구 부암동","02","35",336,78.98,4.85000381738726,6.13999005497711,3.62999978748585,4.66999699260437,2.61000854955674,8.41,4.74998890759253,8.61002805957336,2.59000106129196,1.66,2.31,71.71,524.51,2.08,7117.12,0.02,66.35,13.15,13.93,6.29,5.8,23.95,8.13,735402.91,211756,633.06,266.67,39.2,103.54,171.27,25.43,0.03,-0.15,12.54
"65","1101055","종로구 부암동","02","40",465,49.89,4.92000387248357,4.01999348876352,2.71999984076075,2.88999813889221,10.3200338051439,7.52,3.73999126618865,4.40001433938709,0,1.6,2.1,71.11,491.67,2.29,5957.45,-0.05,70.44,13.06,14.98,6.55,4.11,23.48,8.97,743726.52,204487.88,583.03,310.68,42.74,97.38,182.65,26.26,-0.03,-0.29,9.88
"66","1101055","종로구 부암동","02","45",543,65.29,5.21000410073972,5.8199905732845,2.59999984778601,6.08999607815003,15.6800513628543,7.77,5.45998724956952,6.34002066175321,15.5700063800447,1.56,2.5,60.99,539.68,2.5,6347.52,-0.08,77.46,14.82,14.51,6.3,3.34,20.7,7.98,810560.28,228172.85,483.77,275.34,36.63,89.48,149.75,22.33,-0.09,-0.33,11.08
"67","1101055","종로구 부암동","02","50",482,43.97,3.71000292010448,4.54999263031692,1.6399999039881,2.76999821617005,4.57001496991353,3.4,3.0199929475641,3.71001209071047,4.54000186033417,1.61,2.2,67.29,534.14,2.5,7619.05,-0.11,87.97,16.67,15.06,6.02,1.88,22.26,8.18,776423.46,221034.15,490.65,259.96,36.32,72.11,122.45,16.82,-0.13,-0.44,8.69
