"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"23","1101053","종로구 사직동","02","70",227.7,48.9,5.68192672742132,7.14020567425242,0,8.03925834844536,7.89893169943104,0.27,5.57463218131172,6.69591625020272,14.1135771788681,1.74,1.3,0,0,1.67,9750,-0.16,112.8,13.8,12.29,3.77,0.8,15.09,6.4,1360218.81,444189.52,340.12,210.11,29.7,19.98,29.17,10.66,-0.27,-0.62,1.67
"24","1101053","종로구 사직동","02","75",350.3,117.9,12.5719560498695,12.6513946395816,6.25878628478557,18.6416826752097,14.2113258353012,0.41,16.4460717029687,12.493909250565,10.9790891355803,1.54,1,0,0,1.67,6444.44,-0.24,97.25,11.76,9.2,2.67,0.74,12.35,5.14,1488255.45,504701.4,258.06,169.89,27.41,15.23,25.06,12.51,-0.49,-0.64,4.44
"25","1101054","종로구 삼청동","01","20",83,38.72,3.67833877158248,19.5285068302119,10.9886977864758,15.6755814248215,6.86093105944171,1.07,17.5342788873095,2.00598728984238,1.13143284984988,3.41,4.25,124.39,435.56,1.67,7958.33,0.09,98.49,7.22,6.76,2.55,26.2,9.27,4.79,1293422.86,444364.29,309.03,178.03,97.75,101.1,131.71,37.44,0.41,0.12,11.05
"26","1101054","종로구 삼청동","01","25",80,36.95,6.2809935004674,8.75214762911252,0,3.02269878202478,3.45156310370438,2.62,4.62084760605205,1.49871618678472,0,2.26,3.35,62.14,488.24,0,3722.22,0.25,153.16,17.33,19.5,5.42,23.24,27.46,12.31,1013400,348737.68,578.79,364.71,90.63,110.67,149.65,36.25,0.27,-0.11,14.56
"27","1101054","종로구 삼청동","01","30",100,51.7,4.20977966695329,7.82379765316385,8.38555248616168,4.04939690424282,4.13512450077053,6.68,4.130284379482,6.02537349964606,0,2.08,2.58,77.65,552.11,3.33,8285.71,0.26,165.3,19.74,17.1,5.29,29.63,32.95,14.47,972902.78,316961.11,662.12,430.16,59.32,136.89,166.03,32.25,0.26,0.01,16.49
"28","1101054","종로구 삼청동","01","35",99,48.17,2.942130917468,2.73255236496788,11.7190356513907,8.49012782492795,6.13517451440851,10.05,2.88657324899944,5.61663341261901,6.0929754210434,2.63,2.56,96.36,549.09,0,7466.67,0.12,152.67,15.19,22.26,5.1,14.85,33.78,15.24,910766.67,275420.83,695.56,445.24,66.46,116.98,130,27.89,0.17,-0.22,15.3
"29","1101054","종로구 삼청동","01","40",102,33.66,6.41993000304506,4.47387340956716,2.39618439619556,2.31542460936319,2.47263567086891,2.46,3.14800324231051,4.59475855273329,4.90287568268279,1.83,2.73,61.43,530.34,1.67,7777.78,0.06,139.9,15.69,23.59,7.3,8.7,30.5,10.93,994905.13,313506.84,822.22,412.64,46.32,100.98,128.75,32.53,0.06,-0.21,11.13
"30","1101054","종로구 삼청동","01","45",110,33.99,4.15322985404347,2.57317824479606,6.89227779232027,2.66498244092498,0,2.35,4.07480242379734,1.31890158218681,4.50896943125358,1.83,1.92,70.63,598.13,0,4944.44,0.06,146.17,15.15,22.94,6.43,7.94,35.83,13.33,928260.87,306044.93,1136.36,459.09,56.44,82.14,118.73,27.63,0.13,-0.24,9.31
"31","1101054","종로구 삼청동","01","50",110,33.45,9.57063372835308,8.14657680656564,2.38177798021346,7.67086817338804,13.299910639213,0.69,9.38990686383561,4.56453144389118,7.92841093302209,1.66,2.27,55.5,474.58,0,8333.33,-0.03,96.44,8.57,16.44,4.52,5.38,26.72,9.94,1174729.06,372294.87,763.22,265.38,43.05,92.87,143.07,23.87,-0.16,-0.52,4.67
"32","1101054","종로구 삼청동","01","55",113,29.38,3.19187471720441,0.9881686722815,1.05911996116698,2.04684783545655,0,1.21,2.08773401123136,4.05741417428794,0,1.89,1.93,89.44,545,0,5250,-0.03,94.67,10.37,17.69,6.09,2.95,30.9,12.67,1025090.12,311258.02,860.26,388,39.04,73.57,75.23,18.18,-0.1,-0.49,2.5
"33","1101054","종로구 삼청동","01","60",84,22.89,1.35535737060154,1.25881039705778,3.37524111451948,0.654040847985353,0,0.59,0.667105438626343,2.58564751777831,2.51429522188861,1.42,2.15,52.78,591.67,0,7222.22,-0.04,111.49,14.36,19.25,5.23,4.13,30.92,10.36,1031462.22,339654.44,759.77,364.29,36.21,38.7,41.17,13.59,-0.04,-0.59,5
"34","1101054","종로구 삼청동","01","65",77,18.18,1.14683815160197,1.06514475096584,1.71243447438311,1.6547194490557,2.45575761168209,0.32,1.68777278554713,0,2.43886636523195,1.39,1.84,79.29,520,0,7166.67,0.01,81.9,9.33,17.47,5.43,2.67,27.74,10.56,1139343.33,358182.22,822.22,392.75,35.22,39.17,27.68,13.4,-0.09,-0.57,2.92
"35","1101054","종로구 삼청동","01","70",74.89,18.66,3.3780147727036,3.13738664763141,0,3.89918436932512,8.25337094235423,0.09,3.31422610044924,0.644431918954559,2.73220080778562,1.52,1.37,0,0,1.67,6166.67,-0.08,42.08,4.17,11.74,3.48,2.1,21.39,7.46,1368718.52,482186.42,452.17,270.37,32.01,20.31,16.39,11.11,-0.19,-0.64,1.67
"36","1101054","종로구 삼청동","01","75",72.11,23.87,3.58746332908012,5.00170881285911,1.78694514821144,2.59007827923434,5.50224729490282,0.13,2.64181558669847,0,2.73220080778562,1.38,1,0,0,0,0,-0.23,42.63,3.33,9.32,2.67,1.61,15.38,7.95,1515368.06,553448.61,188.89,152.38,29.83,3.94,39.58,4.17,-0.52,-0.63,8.33
"37","1101054","종로구 삼청동","02","20",60,32.7,2.2846157685056,2.12187438166262,6.81816754550659,2.19757724923079,0,2.34,6.7199754517627,2.17920794140513,4.22401597277287,2.21,2.21,94,601.67,3.33,7666.67,0.06,132.5,10.42,12.36,5.42,6.14,30.61,14.39,1125105.56,349641.67,545.45,318.18,34.52,54.52,83.21,17.14,0.13,-0.21,19.74
"38","1101054","종로구 삼청동","02","25",92,44.42,2.06815977584449,1.92083732680355,2.05875495959127,1.98936772380898,0,2.93,6.08337715906923,7.88712470570924,0,1.71,2.95,76.15,486.43,1.67,9133.33,0.11,86.67,9.33,8.58,3.58,11.03,28.95,11.11,1113425,389106.67,659.65,281.48,28.02,105.79,131.03,25.25,0.19,-0.1,16.67
"39","1101054","종로구 삼청동","02","30",93,43.64,7.11109199814442,7.92400209441932,2.83227894717325,5.46988828740386,3.07180677200096,3.61,9.76447041152435,5.42416608957967,3.05067820255818,1.8,2.47,56.84,538.1,1.67,10458.33,0,142.53,8.48,12.07,4.81,8.5,27.53,12.1,1095801.15,342225.29,635.8,378.26,38.83,88.65,130.24,26.35,0.02,-0.05,11.74
"40","1101054","종로구 삼청동","02","35",112,49.9,2.03442178950401,9.43718794111373,4.04665195394645,1.95691507586758,0,3.46,5.98074306273075,3.8775801606447,0,1.54,2.25,45.71,581.43,1.67,6266.67,0.04,150.95,27.92,20.76,8.33,8.02,26.74,10,1064282.61,372472.46,668.18,347.37,45.43,105.61,169.64,27.86,-0.02,-0.22,15.75
"41","1101054","종로구 삼청동","02","40",97,29.15,1.53969134413931,4.29236224941358,3.06786753707742,3.70498603330865,2.59922111477004,1.36,3.02368552852689,0.734326456710021,0,1.68,2,70.56,571.05,1.67,7500,-0.06,120.38,13.09,16.24,6.76,4.97,25.98,8.97,1168690.99,377334.23,609.09,360.61,37.76,87.5,138.68,22.56,-0.09,-0.24,13.2
"42","1101054","종로구 삼청동","02","45",116,33.94,1.32628385302203,2.46587597908192,0,3.82960745320036,0,1.29,3.90610459224888,5.06268782155737,0,1.64,2.12,66.36,459.17,2.5,5566.67,-0.1,129.87,19.81,16.07,6.8,4.05,22.78,6.38,1228440,391184,593.94,259.65,30.9,75.14,119.8,25.72,-0.1,-0.31,5.69
"43","1101054","종로구 삼청동","02","50",132,32.9,3.11163602038668,1.92729713098263,4.12929355062762,1.99605799672105,8.44746862300265,1.09,2.03592963578329,1.97937316628223,8.389365057035,1.26,2.16,70,483,3.33,6606.06,-0.05,150.71,18.79,17.64,6.67,4.15,28.1,10.64,1121188.89,373118.89,614.29,349.33,36.49,76.55,122.92,18.93,-0.09,-0.39,6.67
"44","1101054","종로구 삼청동","02","55",142,36.81,2.76624257165933,5.14239133321219,1.37790477018522,2.66085519724334,0,1.27,5.43224329335453,2.63861339972984,0,1.81,2.38,75.45,529.17,0,5857.14,-0.05,120.14,12.14,14.58,5.2,4.18,30,12.54,1116032,368230.67,771.01,495,41.74,76.59,102.25,17.46,-0.22,-0.35,7.5
"45","1101054","종로구 삼청동","02","60",113,31.91,1.00760841111404,5.60627135561301,1.00302638023209,6.7755091807181,7.23224836155172,0.41,4.93599313672114,2.88111745405323,7.18250335052847,1.48,2.42,52.94,387.14,0,14000,-0.05,111.11,8.54,17.39,5.06,2.71,21.37,8.8,1308867.74,424552.69,478.21,258.67,32.74,41.38,59.35,12.03,-0.07,-0.57,4.52
"46","1101054","종로구 삼청동","02","65",86,23.2,0.73146451940531,2.71952262333241,2.91478648940213,1.40719486280715,0,0.12,1.43530384849406,2.79300478332426,0,1.55,2.32,59.29,394.71,3.33,4777.78,-0.06,105.48,10,13.39,3.98,1.09,15.38,5.86,1362572.04,443912.9,465.48,216.05,28.89,32.75,67.72,7.89,-0.2,-0.63,0
"47","1101054","종로구 삼청동","02","70",74,20.09,0.853544460499829,3.17307089643683,0,4.10730408839155,3.18995318630869,0.08,1.67485314258607,2.44249062661457,3.16801197957965,1.43,1.35,0,0,0,2666.67,-0.21,79.42,7.78,11.45,3.33,1,14.08,6.67,1466298.55,471379.71,266.67,196.08,27.88,22.83,31.03,16.11,-0.35,-0.6,20
"48","1101054","종로구 삼청동","02","75",148,56.75,7.23324760577879,7.84062571234757,3.60017745153857,10.4426521936744,0,0.21,5.91701130813349,2.29983977203213,3.16801197957965,1.3,1.04,0,0,0,0,-0.28,57.3,10,7.42,2.21,0.24,11.01,5.63,1516689.15,518231.78,263.64,125.76,22.37,14.87,17.16,5,-0.65,-0.67,3.33
"49","1101055","종로구 부암동","01","20",599,100.43,11.9718997380122,8.15443716063575,14.3009500035159,11.5157983486811,14.4898138118837,12.92,17.2281274242404,6.09086421783623,9.59622676354153,2.58,4.37,86.32,449.26,3.33,7944.44,0.04,96.49,12.74,8.09,3.05,19.5,19.18,9.58,1126929.63,326873.22,426.35,238.95,80.33,75.89,99.08,28.96,0.35,-0.04,12.52
"50","1101055","종로구 부암동","01","25",393,74.23,11.6096059646803,6.73949729136972,2.88998493965299,6.97994473507033,11.6964950164652,12.49,8.5435528189581,10.3816509577854,7.74402928341692,2.06,3.36,72.81,544.07,3.06,7774.51,0.15,122.3,14.35,13.79,4.87,14.5,30.14,12.67,1023115.99,317485.37,782.42,353.17,62.97,87.42,118.56,28.12,0.23,-0.17,15.12
"51","1101055","종로구 부암동","01","30",348,93.12,8.8623951537173,8.97937627184902,9.62410255972501,8.52475861892598,15.2746435640707,19.69,7.90458390700847,8.45350109418355,12.135664937649,1.91,2.88,75.92,535.51,2.38,6441.18,0.2,128.63,13.18,15.81,5.54,18.73,34.31,14.11,959018.88,285340.41,948.74,463.51,66.93,103.37,127.68,28.29,0.21,-0.08,15.28
"52","1101055","종로구 부암동","01","35",316,76.87,15.1503185866936,9.00490713680407,9.65146656089023,8.16040611216547,17.6966450573792,14.16,10.7015294316306,6.35718759755248,12.5463331572242,1.79,2.6,72.5,549.64,2.08,6637.25,0.07,111.9,15.5,18.88,6.17,10.35,32.84,12.17,986304.44,319061.11,900.61,421.24,56.64,106.92,130.25,27.34,0.04,-0.24,12.29
"53","1101055","종로구 부암동","01","40",434,56.86,9.31903513876472,5.25465782014479,5.63194638984885,5.76287199270639,10.3124941631461,10.68,4.89760930722773,3.49243263147157,7.68536239490619,1.86,2.31,68.14,561.84,1.67,5017.54,0.07,117.23,14.67,20.39,6.78,9.15,35.59,12.4,972155.42,319042.97,929.51,424,55.38,106.14,140.54,27.12,0.02,-0.28,10.37
"54","1101055","종로구 부암동","01","45",422,50.95,7.94418324269624,4.25667020753337,3.34575512772013,3.82124718600523,10.2787380447724,7.77,5.39611502038677,3.49811546441018,7.65183845861434,1.55,2.1,68.71,542.4,1.9,5105.26,0.04,110.57,24.34,21.94,7.3,8.57,35.23,12.13,994782.49,333654.01,958.61,367.14,53.74,115.34,127.69,26.98,0,-0.36,7.6
"55","1101055","종로구 부암동","01","50",431,40.17,4.90775649361001,1.70921976744112,1.62899404756678,2.36076405355777,8.90317622104675,5.45,3.00952067897819,3.51154602762948,6.62935840171297,1.65,2.19,79.81,540.27,2.5,6393.33,0.01,116.72,19.4,21.42,7.26,5.41,38.61,13.52,928742.2,299657.98,1126.01,494.86,45.37,81.46,94.5,20.56,-0.05,-0.41,6.86
"56","1101055","종로구 부암동","01","55",394,37.04,3.37319174018406,1.46187810555952,1.56684210481628,1.51403405106806,7.28288253911217,4.08,2.20632942904317,2.35984166754891,7.23278925496624,1.66,1.93,77,543.58,2.22,5395.83,0.02,106.6,22.07,22.19,7.63,4.28,37.52,13.21,939148.43,303973.17,1006.75,444.68,42.95,61.82,73,21.68,-0.06,-0.48,6.02
"57","1101055","종로구 부암동","01","60",293,32.84,3.60865056867699,2.29356005926198,2.64662098550587,2.00953000989895,8.59937115568401,2.83,2.60850557485061,4.34826517597381,8.54022277034831,1.72,2.17,74.16,542.41,1.67,4968.25,0.05,97.97,16.84,20.22,6.27,3.33,34.79,13.42,1006206.79,314362.67,939.17,439.41,39.16,46.56,55.95,20.5,-0.1,-0.57,6.67
"58","1101055","종로구 부암동","01","65",215,46.41,3.33583798318837,4.64732139347953,3.65309278040856,3.20875035532553,7.83141946268377,1.02,3.27284575546849,0.635358218916677,6.22707116621079,1.43,2.03,72.36,476.67,2.5,5944.44,-0.11,78.13,15.25,15.89,5.59,2.44,30.45,12.19,1126614.43,367366.42,833.88,365.49,35.83,38.92,45.45,14.48,-0.18,-0.59,9.72
"59","1101055","종로구 부암동","01","70",177.07,40.44,7.50514903192332,4.18125963934145,0,3.84988544294881,13.34210578718,0.46,3.92678763870885,0.47653361587698,8.83355721290199,1.66,1.41,0,0,0,2777.78,-0.1,68.62,13.95,13.79,4.78,2.04,27.4,9.61,1202264.5,415596.97,606.47,295.83,32.68,23.67,29.7,12.94,-0.19,-0.64,0
"60","1101055","종로구 부암동","01","75",277.93,70.2,4.4264172693618,4.11110766890638,6.61047828661003,2.12990094969746,4.44736859572667,1.01,4.34283111019579,0.527022391454075,2.20419881118902,1.3,1.02,0,0,1.67,6666.67,-0.18,59.82,21.59,10.69,4.11,0.89,19.89,8.43,1326929.69,447178.99,438.95,186.4,27.88,16.26,22.24,9.71,-0.34,-0.64,14.67
"61","1101055","종로구 부암동","02","20",548,111.83,9.54233675354227,5.63883435752752,7.77217016599671,4.17307055526231,4.31234412223212,13.13,3.40547580207682,8.27475762048242,4.2826828612836,2.22,3.11,64.17,486.42,2.33,8111.11,0.01,119.44,14.59,7.99,4.28,9.66,25.19,11.33,1147911.11,332656.35,551.47,309.84,38.21,63.82,99.13,17.62,0.16,-0.08,13.32
"62","1101055","종로구 부암동","02","25",448,83.04,8.11696799001624,5.65443337093992,4.0407956512263,5.85616860293695,5.55288147246328,14.19,8.95896374503542,8.71009101834499,11.029375040018,1.84,3.29,62.5,524.38,1.67,5468.75,0.16,112.73,12.12,11.12,4.62,15.25,31.09,13.11,1069872.73,322299.13,633.8,349.05,41.96,94.29,148.9,27.48,0.2,-0.07,13.7
"63","1101055","종로구 부암동","02","30",363,92.68,6.15621454570489,4.08462442187824,3.50274571933698,5.07805775510327,0,17.51,2.58766299891144,8.3899839262301,0,1.74,2.62,64.48,528.87,2.29,8484.85,0.05,107.19,14.14,12.9,5.15,10.4,30.6,12.47,1031846.73,310453.92,625.08,404.47,36.85,95.31,145.29,25.53,0.08,-0.09,13.25
"64","1101055","종로구 부암동","02","35",336,79.07,6.7703193535772,5.76449589319107,4.49302119046142,3.79936252649291,4.86932007539713,10.01,5.5363536454707,6.45794969314033,2.41372341301307,1.72,2.28,64.82,515,2,6809.52,0.02,104.21,15.36,14.64,6.47,7.49,31.73,10.84,1090132.05,361658.97,616.14,268.77,35.69,93.8,147.64,24.66,0.04,-0.14,11.46
"65","1101055","종로구 부암동","02","40",465,54.99,3.73766604047147,4.27167201897423,4.00559419302328,3.04084126994881,0,7.36,3.66708590092369,6.03272285096787,0,1.71,2.12,59.65,498.53,2.78,6854.17,-0.07,116.76,14.91,15.56,6.59,5.16,29.2,11.55,1138225.41,377932.41,563.79,328.11,34.55,76.79,145.92,21.95,-0.04,-0.31,8.82
"66","1101055","종로구 부암동","02","45",543,65.37,4.83528405147314,6.09505632182567,3.09490243283257,5.3156473467673,8.73439562917856,6.1,4.74397706486417,7.24827800781904,8.67431851551571,1.49,2.47,59.58,504.39,2.5,6494.05,-0.1,131.38,19.36,15.88,6.41,3.89,27.73,10.06,1176337.7,388753.19,562.07,295.12,36.09,73.09,116.9,18.45,-0.1,-0.38,6.63
"67","1101055","종로구 부암동","02","50",482,47.88,2.71329105583911,5.0392598161938,1.80118333800557,3.2624012629669,2.31229410859413,3.38,2.88416277468462,2.80404307843598,2.2963896359916,1.67,2.26,67.28,499.81,1.67,6462.12,-0.1,127.3,19.62,15.54,6.25,2.82,30.81,11.11,1123477.51,376352.59,593,314.89,33.55,64.68,98.02,14.18,-0.11,-0.47,8.43
