"","행정동코드","행정동명","성별","연령대","총인구","1인가구수","커뮤니케이션이 적은 집단","평일 외출이 적은 집단","휴일 외출이 적은 집단","출근소요시간 및 근무시간이 많은 집단","외출이 매우 적은 집단","외출이 매우 많은 집단","동영상서비스 이용이 많은 집단","생활서비스 이용이 많은 집단","외출-커뮤니케이션이 모두 적은 집단","야간상주지 변경횟수 평균","주간상주지 변경횟수 평균","평균 출근 소요시간 평균","평균 근무시간 평균","소액결재 사용횟수 평균","소액결재 사용금액 평균","SNS 사용횟수","평균 통화량","평균 문자량","평균 통화대상자 수","평균 문자대상자 수","데이터 사용량","평일 총 이동 횟수","휴일 총 이동 횟수 평균","집 추정 위치 평일 총 체류시간","집 추정 위치 휴일 총 체류시간","평일 총 이동 거리 합계","휴일 총 이동 거리 합계","게임 서비스 사용일수","금융 서비스 사용일수","쇼핑 서비스 사용일수","동영상/방송 서비스 사용일수","유튜브 사용일수","넷플릭스 사용일수","배달 서비스 사용일수"
"1","1101053","종로구 사직동","01","20",218.19,87.67,13.3303212113757,7.18887426988064,9.98427150162028,4.4904877163166,4.34360009970169,3.56,7.05925659795913,5.84118169047133,6.24356611988493,2.45,4.29,92.86,497.37,1.67,8638.89,0.04,107.07,17.2,8.26,3.82,19.33,25.45,11.35,1046202.69,317775.08,672.16,382.27,76.8,86.04,121.7,27.65,0.27,-0.07,15.08
"2","1101053","종로구 사직동","01","25",312.79,108.5,8.76830647888777,9.48429714892667,10.2327331343063,11.7814250752584,6.40511342827104,11.28,9.16659186505693,11.0341192155,12.2238812734556,2.45,3.75,62.26,546.04,2.62,7784.31,0.23,110.66,12.62,13.57,4.61,19.42,28.72,14.59,1040810.27,320723.52,727.04,500.48,63.67,107.7,120.56,29.63,0.26,-0.13,17.29
"3","1101053","종로구 사직동","01","30",385.48,200.24,32.1393206880926,24.6907120616027,12.9329205140506,27.879575462282,12.7338745110395,18.73,27.8698684856849,28.7647065368281,23.3367903290596,2.04,2.99,50.52,525.56,2.61,7616.49,0.17,137,13.75,16.92,5.83,15.29,29.26,14.23,1069035.32,352806.48,821.59,525.89,63.04,132.84,156.8,32.27,0.14,-0.1,17.8
"4","1101053","종로구 사직동","01","35",366.99,133.83,25.522151750074,18.8455820975391,11.0731841500342,21.139093396677,13.0308002991051,14.48,22.7774876171683,12.1593019854719,12.809731784299,1.92,2.74,69.85,566.16,1.81,6858.59,0.11,113.92,13.87,19.18,6.39,10.85,31.67,13.37,1033989.24,338695.43,1025.68,502.63,57.47,129.1,162.22,30.34,0.08,-0.12,16.87
"5","1101053","종로구 사직동","01","40",432.31,116.43,25.954555371106,13.3366969236467,13.157869088018,12.6320189606371,14.0318643845832,11.34,19.7906505959503,10.055192358917,11.583234219188,1.82,2.37,65.04,557.48,2.5,5714.29,0.06,118.62,13.94,20.46,6.87,10.05,30.8,13.02,974702.71,310168.59,1001.9,568.5,52.67,128.52,156.7,33.22,0,-0.18,13.75
"6","1101053","종로구 사직동","01","45",355.32,137.88,28.3964182834858,18.5529521267256,16.9431247355856,17.5532929429995,18.2821449508928,7.17,23.6542397001171,11.8037365106521,10.0708675404869,1.79,2.48,71.97,553.66,2.73,6640.21,-0.01,116.8,18.96,19.53,6.72,7.01,32.47,13.98,1031717.72,341650.13,1134.96,575.97,54.71,102.09,141.43,27.61,-0.07,-0.3,11.91
"7","1101053","종로구 사직동","01","50",350.39,88.27,14.2804331754386,9.7068972494485,7.85533684042668,8.41015625061158,9.20469943003189,3.4,10.7635119749104,6.04796176840418,13.0214423058145,1.67,2.21,70.13,529.22,2.67,6886.9,-0.03,107.56,19.81,18.03,6.72,5.1,32.11,13.9,1026142,329286.16,1051.69,555.51,47.46,91.6,104.7,22.72,-0.11,-0.38,9.42
"8","1101053","종로구 사직동","01","55",355.94,73.14,10.6740572932531,9.87394523190294,6.90602577059425,8.61451431071919,16.9926386712939,2.96,9.97514129934952,5.02575474055592,5.39704425127296,1.71,2.29,71.89,510.66,3.1,5423.61,-0.01,99,14.8,21.02,6.72,3.41,33.49,13.51,1075352.34,357191.71,1198.63,608.61,42.6,68.59,86.01,21.26,-0.13,-0.47,8.7
"9","1101053","종로구 사직동","01","60",275.85,61.63,7.09028010392451,6.30646287821541,7.63889312471336,5.12506785035709,7.73703767759363,1.66,5.64586286403276,3.56227874311324,2.96020017101903,1.72,2.31,77.13,546.18,1.67,4435.9,0,96.44,14.58,17.98,5.95,4.2,32.45,13.88,1046284.78,341612.9,1125.75,541.58,42.56,57.74,69.22,18.91,-0.07,-0.52,7.55
"10","1101053","종로구 사직동","01","65",184.43,51.66,3.55665421806911,2.67323394695531,11.7385764972374,1.97346626315641,3.22376569899734,0.66,2.29532430270697,1.96403524549452,9.51624934576495,1.69,2.38,63.49,534.89,2.22,5703.7,-0.01,75.98,12.86,16.21,4.96,3.31,28.37,12.99,1114742.18,355709.52,781.92,462.89,39.99,46.86,60.19,19.59,-0.05,-0.57,6.44
"11","1101053","종로구 사직동","01","70",167.75,39,3.70366927345363,3.43379876298425,0,2.23629695448101,4.39450166337006,0.31,3.57351702233511,1.90766562222835,2.67718694729356,1.54,1.31,0,0,1.67,5388.89,-0.1,60.13,11.44,12.94,4.12,1.46,24.95,11.12,1214038.3,401682.16,669.5,331.25,33.1,35.44,35.22,12.05,-0.19,-0.62,6.11
"12","1101053","종로구 사직동","01","75",306.45,77.21,5.10891084550015,6.08857645836028,7.64026414872072,6.57604440126764,2.93532350487653,0.59,7.74529028772858,1.37823363031713,10.5979958983119,1.5,1.01,0,0,3.33,5761.9,-0.22,55.47,9.74,10.47,3.47,1.55,19.34,8.7,1374744.34,476429.77,544.79,280.25,32.08,31.17,33.76,11.74,-0.37,-0.63,9.63
"13","1101053","종로구 사직동","02","20",366.64,119.02,16.4278387149259,11.3058911043712,4.91284311567174,5.60045321564847,0,7.31,7.30352629217833,3.14354015348184,1.72270164943357,1.94,3.26,59.32,512.17,0,5222.22,-0.06,105.68,13.48,7.23,3.68,7.46,28.72,12.14,1106029.79,353956.97,672.42,387.47,36.73,60.64,87.4,16.17,0.06,-0.21,11.13
"14","1101053","종로구 사직동","02","25",411.83,181.66,9.17355475033364,10.4712617976621,8.32048961119858,18.8392937329,5.74339310058211,13.92,10.8973282542488,15.7435223978334,14.079450106427,2.03,3.16,52.88,538.76,2.59,6813.33,0.14,104.12,13.3,11.9,4.71,12.48,29.23,14.33,1012630.82,310791.46,750.86,482.28,44.57,98.83,147.43,26.62,0.14,-0.03,14.13
"15","1101053","종로구 사직동","02","30",462.25,182.89,19.9526817289061,16.6891819854809,12.7404340553884,19.5630086461721,8.01699627776971,18.42,16.9877601434247,14.1838181053576,9.9629556671675,2,2.9,56.49,535.38,2.78,7313.73,0.07,110.21,11.14,12.72,5.4,9.36,28.79,13.84,1063175.88,336426.88,811.17,506.43,37.24,107.06,154.01,29.09,0.03,-0.03,14.78
"16","1101053","종로구 사직동","02","35",426.3,157.36,12.0854908100589,18.7923117402095,5.6789563878066,15.9265616319378,10.2396978912889,13.06,15.6043972799358,8.3629215350073,7.8547455043574,1.87,2.81,54.69,528.54,3,5469.95,0.03,101.72,14.1,13.87,5.88,8.37,26.13,11.62,1088630.33,357359.43,629.24,441.12,40.26,104.54,179.48,28.63,0.01,-0.19,12.87
"17","1101053","종로구 사직동","02","40",413.22,153.24,9.68470794544563,11.9134783489903,12.1485610301972,13.9798269286756,1.34889143721205,6.44,9.05966672086341,13.4058647345433,16.113643772772,1.79,2.75,62.29,539.21,2.18,6425.93,0,120.45,16.06,15.63,6.81,6.51,25.8,11.65,1131310.35,361962.12,618.47,442.47,39.38,101.19,171.65,25.39,-0.01,-0.24,12.33
"18","1101053","종로구 사직동","02","45",439.95,148.27,13.1031197297355,24.7808575453651,7.50200590578408,16.0132552100281,6.23544154937644,6.35,17.7928651834619,17.0796341644094,7.50745288746572,1.66,2.56,62.13,507.09,2.25,8294.44,-0.06,121.88,17.46,16.13,6.44,4.22,26.41,10.96,1163959.93,386364.95,673.46,425.78,37.14,90.81,134.97,22.21,-0.09,-0.33,10.79
"19","1101053","종로구 사직동","02","50",414.98,121.91,12.4971213085452,13.0351084870394,6.79843624811974,12.2225243183773,16.1612464647104,2.64,13.5654956162711,9.21713790864407,16.7692857695579,1.72,2.63,66.8,478.99,2.08,5846.85,-0.07,123.96,16.36,16.75,6.1,4.17,28.47,11.6,1166531.15,382731.49,763.6,449.79,38.39,76.6,120.28,18.24,-0.12,-0.39,8.6
"20","1101053","종로구 사직동","02","55",391.33,91.06,5.3031346296521,9.12872436339838,6.32792347918271,8.34868056765816,1.64581722527759,1.93,6.94459742759712,8.38603975673861,5.79895598730408,1.66,2.45,68.35,486.98,2.5,7241.67,-0.11,119.36,15.8,16.42,5.82,2.49,26.95,11.16,1176997.79,383866.08,733.96,417.51,35.25,53.06,94.08,14.05,-0.14,-0.46,8.24
"21","1101053","종로구 사직동","02","60",303.42,60.96,4.5568950042781,8.18448372852488,5.71872256284191,8.64296314323694,5.74339310058211,1.33,6.26392057054052,4.53905871385967,3.24383665266742,1.69,2.57,68.82,470.65,3.33,4746.67,-0.06,122.01,14.11,16.39,5.16,2.53,24.12,11.08,1243275.36,388590.02,568.27,394.07,36.37,48.15,78.23,14.67,-0.12,-0.54,6.37
"22","1101053","종로구 사직동","02","65",273.06,69.25,6.05377338403526,7.7159316620261,4.48426073080549,6.63139304417103,4.53872276043047,0.52,6.20379412549146,5.98423788204373,8.66875756655702,1.63,2.67,80.58,516.71,2.5,6466.67,-0.1,119.05,11.31,13.13,4.34,1.61,20.89,9.44,1308009.63,422266.86,570.54,296.71,31.68,32.54,46.54,10.23,-0.15,-0.6,4.89
"23","1101053","종로구 사직동","02","70",210.86,53.69,7.36615991287615,7.96831505278071,0,8.53887550682126,9.77310022432879,0.22,7.10730248690899,4.63348053370064,1.27174556245536,1.59,1.26,0,0,2.5,8666.67,-0.19,102.38,16.48,12.28,3.83,0.82,18.91,8.06,1383883.72,458737.73,459.5,277.12,29.53,21.64,37.92,11.01,-0.33,-0.61,4.17
"24","1101053","종로구 사직동","02","75",355.13,95.64,8.22410181277216,10.4334504792418,5.01460272106311,9.85279372732026,11.3934666677722,0.41,12.9473068067676,7.3532166352022,9.41100053116701,1.57,1,0,0,2.5,7066.67,-0.26,91.21,9.58,9.45,2.81,1.05,13.76,6,1493042.66,509282.57,319.66,200.26,27.99,14.47,28.15,13,-0.48,-0.63,5.42
"25","1101054","종로구 삼청동","01","20",139.76,139.76,14.3446621510033,35.7299531787107,49.3954005882697,50.8630310375577,1.00106408547812,1.68,76.2252049035339,4.69258022864436,10.2947884375705,3.63,4.73,125.91,368.17,0,6250,0,96.33,14.75,8.06,2.82,22.06,10.05,5.82,1171247.58,362531.3,462.64,225.37,88.78,87.14,114.29,33.09,0.4,0.13,12.48
"26","1101054","종로구 삼청동","01","25",52.08,19.59,1.7957998207253,3.32989516486916,0.419876485587036,2.55155293163415,0,3.24,2.59599944647374,0.844470770850412,2.78547892436707,2.95,3.91,51.54,512.14,1.67,5333.33,0.24,166.67,7.5,16.11,3.89,20.5,32.35,12.2,994331.82,325060.61,796.83,401.59,81.82,104.37,141.14,36.59,0.39,-0.19,17.04
